timestamp,ET0,internal_air_temp_c,internal_rh_%,internal_radiation,irrigation_ml_current,fertilization_flag,fertilization_type_a_flag,fertilization_type_b_flag,ph,ec_ms,soil_temp_pred,canopy_cover,days_after_planting
2025-05-29 01:00:00,0.027899789,22.775547,74.70938,0.0,0.0,0,0,0,,,20.177434298941815,0.0,0.0
2025-05-29 01:10:00,0.022799347,22.74383,74.19341,0.0,0.0,0,0,0,,,19.947642235449752,0.0,0.0
2025-05-29 01:20:00,0.020940835,22.47365,73.349106,0.0,0.0,0,0,0,,,19.98072001322753,0.0,0.0
2025-05-29 01:30:00,0.02022414,22.452467,71.71563,0.0,0.0,0,0,0,,,19.957523902116414,0.0,0.0
2025-05-29 01:40:00,0.015573609,22.511518,71.97664,0.0,0.0,0,0,0,,,19.942556838624345,0.0,0.0
2025-05-29 01:50:00,0.015921181,22.378403,84.31125,0.0,0.0,0,0,0,,,20.25650017195769,0.0,0.0
2025-05-29 02:00:00,0.016519709,22.770966,80.00394,0.0,0.0,0,0,0,,,20.197187473544993,0.0,0.0
2025-05-29 02:10:00,0.014716592,23.837898,75.93407,0.0,0.0,0,0,0,,,20.05991191798943,0.0,0.0
2025-05-29 02:20:00,0.012989378,24.247871,75.786896,0.0,0.0,0,0,0,,,20.059801917989432,0.0,0.0
2025-05-29 02:30:00,0.009720348,24.354652,75.67857,0.0,0.0,0,0,0,,,20.059801917989432,0.0,0.0
2025-05-29 02:40:00,0.012346887,24.419186,72.46917,0.0,0.0,0,0,0,,,20.059801917989432,0.0,0.0
2025-05-29 02:50:00,0.010658634,24.620337,73.11482,0.0,0.0,0,0,0,,,20.063335251322766,0.0,0.0
2025-05-29 03:00:00,0.010294771,24.744919,74.97746,0.0,0.0,0,0,0,,,20.72671357142856,0.0,0.0
2025-05-29 03:10:00,0.011569723,24.710512,75.48606,0.0,0.0,0,0,0,,,20.68958968253968,0.0,0.0
2025-05-29 03:20:00,0.012369941,24.606312,77.4524,0.0,0.0,0,0,0,,,20.68958968253968,0.0,0.0
2025-05-29 03:30:00,0.010651608,24.585007,77.56222,0.0,0.0,0,0,0,,,20.68159888888889,0.0,0.0
2025-05-29 03:40:00,0.010255765,24.162088,77.619064,0.0,0.0,0,0,0,,,20.68159888888889,0.0,0.0
2025-05-29 03:50:00,0.010113703,24.16687,78.10282,0.0,0.0,0,0,0,,,20.688239682539677,0.0,0.0
2025-05-29 04:00:00,0.010384916,24.269821,80.831696,0.0,0.0,0,0,0,,,20.89242007936506,0.0,0.0
2025-05-29 04:10:00,0.009149347,24.144949,80.93074,0.0,0.0,0,0,0,,,20.92486246031745,0.0,0.0
2025-05-29 04:20:00,0.009418681,24.094269,80.884605,0.0,0.0,0,0,0,,,20.91672119047617,0.0,0.0
2025-05-29 04:30:00,0.00998254,24.191633,79.80754,0.0,0.0,0,0,0,,,20.943332817460306,0.0,0.0
2025-05-29 04:40:00,0.009435529,24.037426,81.93449,0.0,0.0,0,0,0,,,20.931201587301576,0.0,0.0
2025-05-29 04:50:00,0.010206802,23.989727,80.46983,0.0,0.0,0,0,0,,,20.95538579365078,0.0,0.0
2025-05-29 05:00:00,0.00984787,23.943281,80.74751,0.0,0.0,0,0,0,,,20.833131349206337,0.0,0.0
2025-05-29 05:10:00,0.011166912,24.111269,81.30619,0.0,0.0,0,0,0,,,20.837844841269824,0.0,0.0
2025-05-29 05:20:00,0.011488352,24.254808,81.282936,0.0,0.0,0,0,0,,,20.81151976190475,0.0,0.0
2025-05-29 05:30:00,0.012006152,23.954866,77.57022,0.0,0.0,0,0,0,,,20.757117936507928,0.0,0.0
2025-05-29 05:40:00,0.011138867,24.204473,77.79494,18.085297,0.0,0,0,0,,,20.342542460317446,0.0,0.0
2025-05-29 05:50:00,0.035831437,25.823042,78.54252,45.187244,0.0,0,0,0,,,20.153511388888877,0.0,0.0
2025-05-29 06:00:00,0.038880363,26.68568,78.016045,50.53131,0.0,0,0,0,,,20.885715162337657,0.0,0.0
2025-05-29 06:10:00,0.04364544,27.159323,74.57136,55.383015,0.0,0,0,0,,,21.203051966089475,0.0,0.0
2025-05-29 06:20:00,0.045817103,27.882887,77.654205,59.448185,0.0,0,0,0,,,21.031633376623365,0.0,0.0
2025-05-29 06:30:00,0.050923876,27.863153,78.206024,65.79876,0.0,0,0,0,,,21.264714408369397,0.0,0.0
2025-05-29 06:40:00,0.084176704,28.433565,79.424416,94.64162,133.3333333,0,0,0,,,21.21095313852814,0.0,0.0
2025-05-29 06:50:00,0.12518695,28.916212,80.23285,146.19217,0.0,0,0,0,,,21.224924805194807,0.0,0.0
2025-05-29 07:00:00,0.14169237,28.921722,81.38237,172.5316,0.0,0,0,0,,,21.750595823713322,0.0,0.0
2025-05-29 07:10:00,0.18239355,29.181982,79.73723,274.02765,0.0,0,0,0,,,21.820088045935552,0.0,0.0
2025-05-29 07:20:00,0.1962495,29.3954,81.07104,294.6871,0.0,0,0,0,,,21.766636471861474,0.0,0.0
2025-05-29 07:30:00,0.22658698,30.2253,79.46201,321.27246,0.0,0,0,0,,,21.681850595238107,0.0,0.0
2025-05-29 07:40:00,0.25647858,30.122133,82.30172,307.5185,0.0,0,0,0,,,21.937389365079394,0.0,0.0
2025-05-29 07:50:00,0.27096722,30.269693,79.37092,301.2088,0.0,0,0,0,,,21.938750595238105,0.0,0.0
2025-05-29 08:00:00,0.31342196,30.04389,66.7846,385.22473,0.0,0,0,0,,,22.398067103174597,0.0,0.0
2025-05-29 08:10:00,0.2949547,30.369682,70.61585,478.10828,0.0,0,0,0,,,22.774047341269824,0.0,0.0
2025-05-29 08:20:00,0.31397775,29.368834,71.9492,344.73203,0.0,0,0,0,,,23.118320014430005,0.0,0.0
2025-05-29 08:30:00,0.32038587,32.054333,70.557915,473.4003,0.0,0,0,0,,,23.180188704906197,0.0,0.0
2025-05-29 08:40:00,0.31641686,31.014578,76.524124,467.11273,0.0,0,0,0,,,23.23948924963925,0.0,0.0
2025-05-29 08:50:00,0.32866418,29.988602,75.694695,404.49265,0.0,0,0,0,,,23.27331682900433,0.0,0.0
2025-05-29 09:00:00,0.3534441,29.536577,73.291504,441.37216,0.0,0,0,0,,,23.25482509379509,0.0,0.0
2025-05-29 09:10:00,0.38374597,31.440052,67.75896,458.37537,0.0,0,0,0,,,24.09693492063493,0.0,0.0
2025-05-29 09:20:00,0.3840604,31.449589,71.645615,456.56406,0.0,0,0,0,,,24.30852428571427,0.0,0.0
2025-05-29 09:30:00,0.31986564,31.373926,69.18112,474.99103,0.0,0,0,0,,,25.19880619047619,0.0,0.0
2025-05-29 09:40:00,0.31541952,31.648949,68.702255,418.6579,0.0,0,0,0,,,25.5051728968254,0.0,0.0
2025-05-29 09:50:00,0.3184913,31.07484,72.0643,433.803,0.0,0,0,0,,,25.61453174603175,0.0,0.0
2025-05-29 10:00:00,0.3215708,31.767776,65.40487,387.75424,133.3333333,0,0,0,,,26.33806595238095,0.0,0.0
2025-05-29 10:10:00,0.3182711,31.297651,63.792793,403.5734,0.0,0,0,0,,,26.62232285714286,0.0,0.0
2025-05-29 10:20:00,0.34974557,31.886913,62.822445,447.31982,0.0,0,0,0,,,26.88036349206348,0.0,0.0
2025-05-29 10:30:00,0.4316333,31.892204,58.97157,496.97003,0.0,0,0,0,,,26.945694484126978,0.0,0.0
2025-05-29 10:40:00,0.4278153,32.180042,58.564083,509.13187,0.0,0,0,0,,,26.942168373015864,0.0,0.0
2025-05-29 10:50:00,0.48085347,32.306877,59.44061,523.8826,0.0,0,0,0,,,26.98566952380953,0.0,0.0
2025-05-29 11:00:00,0.51284266,32.643646,57.76448,535.33295,0.0,0,0,0,,,26.929622449494943,0.0,0.0
2025-05-29 11:10:00,0.5152697,32.83788,59.492073,515.9205,0.0,0,0,0,,,26.843072380952375,0.0,0.0
2025-05-29 11:20:00,0.5440059,32.55742,60.71343,527.38135,0.0,0,0,0,,,26.83193182539682,0.0,0.0
2025-05-29 11:30:00,0.550546,32.53561,57.892834,529.34155,0.0,0,0,0,,,26.90173022727272,0.0,0.0
2025-05-29 11:40:00,0.53853476,32.241714,55.86129,529.9991,0.0,0,0,0,,,26.940274484126977,0.0,0.0
2025-05-29 11:50:00,0.57869005,32.1326,56.126804,544.3992,0.0,0,0,0,,,27.168298227513233,0.0,0.0
2025-05-29 12:00:00,0.5761363,32.393078,55.81234,567.0152,0.0,0,0,0,,,27.16637100529101,0.0,0.0
2025-05-29 12:10:00,0.5607841,32.425396,56.079666,560.2182,0.0,0,0,0,,,27.548373783068776,0.0,0.0
2025-05-29 12:20:00,0.5309232,32.326233,56.592793,536.25305,0.0,0,0,0,,,27.730470000000004,0.0,0.0
2025-05-29 12:30:00,0.5538916,32.457794,56.594036,527.89294,0.0,0,0,0,,,27.5398271164021,0.0,0.0
2025-05-29 12:40:00,0.52305615,32.545624,57.686356,488.02942,0.0,0,0,0,,,27.48909529100528,0.0,0.0
2025-05-29 12:50:00,0.53937423,32.458282,58.002575,492.42938,0.0,0,0,0,,,27.711807222222234,0.0,0.0
2025-05-29 13:00:00,0.532133,32.565376,57.98365,566.7836,133.3333333,0,0,0,,,27.211186124338624,0.0,0.0
2025-05-29 13:10:00,0.55218065,32.292786,58.294456,554.36444,0.0,0,0,0,,,27.486858624338613,0.0,0.0
2025-05-29 13:20:00,0.51907396,32.545876,58.35533,522.16614,0.0,0,0,0,,,27.91015035714287,0.0,0.0
2025-05-29 13:30:00,0.51854426,32.494,61.11122,499.92145,0.0,0,0,0,,,27.91015035714287,0.0,0.0
2025-05-29 13:40:00,0.5259177,32.292503,60.624344,483.4853,0.0,0,0,0,,,27.71824444444445,0.0,0.0
2025-05-29 13:50:00,0.5302358,32.224503,58.879208,545.5289,0.0,0,0,0,,,27.71158888888889,0.0,0.0
2025-05-29 14:00:00,0.5276431,32.387028,57.76489,482.40387,0.0,0,0,0,,,27.932151468253984,0.0,0.0
2025-05-29 14:10:00,0.5482905,32.406517,56.869473,544.818,0.0,0,0,0,,,27.932151468253984,0.0,0.0
2025-05-29 14:20:00,0.5372872,32.483036,59.316677,577.39185,0.0,0,0,0,,,27.53526544973544,0.0,0.0
2025-05-29 14:30:00,0.5406435,32.555317,60.520565,547.9925,0.0,0,0,0,,,27.40822566137565,0.0,0.0
2025-05-29 14:40:00,0.5252409,32.298965,62.81418,517.35266,0.0,0,0,0,,,28.439214007936503,0.0,0.0
2025-05-29 14:50:00,0.5243671,32.127144,61.605194,463.27258,0.0,0,0,0,,,28.85954572751324,0.0,0.0
2025-05-29 15:00:00,0.43260556,31.891098,61.526154,444.25555,0.0,0,0,0,,,28.43954845238095,0.0,0.0
2025-05-29 15:10:00,0.31986186,31.725643,61.83561,396.73862,0.0,0,0,0,,,28.44730718253968,0.0,0.0
2025-05-29 15:20:00,0.3262166,31.525883,60.227974,376.496,0.0,0,0,0,,,27.538430846560836,0.0,0.0
2025-05-29 15:30:00,0.25042862,31.67443,59.354206,331.11847,0.0,0,0,0,,,27.273199616402113,0.0,0.0
2025-05-29 15:40:00,0.16988091,31.65123,63.150745,256.9904,0.0,0,0,0,,,27.26472628306879,0.0,0.0
2025-05-29 15:50:00,0.130272,31.1508,65.40615,165.13835,0.0,0,0,0,,,27.25988961640212,0.0,0.0
2025-05-29 16:00:00,0.15274394,31.241655,66.81293,204.34535,133.3333333,0,0,0,,,27.417514272486763,0.0,0.0
2025-05-29 16:10:00,0.17215754,31.207258,66.28766,300.34018,0.0,0,0,0,,,27.883327023809535,0.0,0.0
2025-05-29 16:20:00,0.14241678,30.736666,69.10907,260.85944,0.0,0,0,0,,,27.905674801587313,0.0,0.0
2025-05-29 16:30:00,0.20574445,31.065199,68.24507,268.81052,0.0,0,0,0,,,27.905674801587313,0.0,0.0
2025-05-29 16:40:00,0.19056033,31.012278,67.909164,263.3086,0.0,0,0,0,,,27.883327023809535,0.0,0.0
2025-05-29 16:50:00,0.18100184,31.252686,68.912056,222.16846,0.0,0,0,0,,,28.382819087301577,0.0,0.0
2025-05-29 17:00:00,0.1597017,30.976475,69.34,157.04353,0.0,0,0,0,,,27.398661494708982,0.0,0.0
2025-05-29 17:10:00,0.17637818,30.260445,69.59154,174.46883,100.0,1,1,0,,,26.38063763227512,0.0,0.0
2025-05-29 17:20:00,0.1630954,30.318993,69.42472,186.82155,0.0,0,0,0,,,26.38063763227512,0.0,0.0
2025-05-29 17:30:00,0.17351168,30.07923,70.11538,226.47197,0.0,0,0,0,,,26.352636468253966,0.0,0.0
2025-05-29 17:40:00,0.16979507,29.543882,69.293945,169.76236,0.0,0,0,0,,,26.508368306878303,0.0,0.0
2025-05-29 17:50:00,0.18048534,29.701782,71.92773,291.53055,0.0,0,0,0,,,26.247267261904764,0.0,0.0
2025-05-29 18:00:00,0.1300666,29.732754,71.669136,136.45418,0.0,0,0,0,,,26.240143611111105,0.0,0.0
2025-05-29 18:10:00,0.10621223,29.674206,73.79186,147.00067,0.0,0,0,0,,,25.997623650793642,0.0,0.0
2025-05-29 18:20:00,0.10540834,28.588655,75.072266,124.68896,0.0,0,0,0,,,25.54249141534393,0.0,0.0
2025-05-29 18:30:00,0.10524731,28.194174,74.599815,136.58112,0.0,0,0,0,,,25.464194404761916,0.0,0.0
2025-05-29 18:40:00,0.09947768,27.76753,75.382484,103.60055,0.0,0,0,0,,,25.42567440476191,0.0,0.0
2025-05-29 18:50:00,0.102458104,28.783615,75.91073,98.50787,0.0,0,0,0,,,24.993909325396842,0.0,0.0
2025-05-29 19:00:00,0.08462649,28.83518,77.21199,96.54187,0.0,0,0,0,,,24.686863636363643,0.0,0.0
2025-05-29 19:10:00,0.079040006,28.508978,77.101295,87.00983,0.0,0,0,0,,,23.936403120490624,0.0,0.0
2025-05-29 19:20:00,0.076681376,28.52252,78.6129,77.20631,0.0,0,0,0,,,23.855229563492056,0.0,0.0
2025-05-29 19:30:00,0.05978371,28.660574,79.60368,49.341373,0.0,0,0,0,,,23.707275515873004,0.0,0.0
2025-05-29 19:40:00,0.059632327,27.816006,79.91251,41.408657,0.0,0,0,0,,,23.160971933621934,0.0,0.0
2025-05-29 19:50:00,0.017845726,24.226952,82.534706,0.0,0.0,0,0,0,,,23.349013690476184,0.0,0.0
2025-05-29 20:00:00,0.01656027,23.12438,85.63233,0.0,0.0,0,0,0,,,23.331156984126963,0.0,0.0
2025-05-29 20:10:00,0.018362645,22.754562,85.84728,0.0,0.0,0,0,0,,,23.159502896825398,0.0,0.0
2025-05-29 20:20:00,0.018886132,22.500742,84.74003,0.0,0.0,0,0,0,,,23.15756035714286,0.0,0.0
2025-05-29 20:30:00,0.02126508,22.488483,86.49074,0.0,0.0,0,0,0,,,23.023339801587316,0.0,0.0
2025-05-29 20:40:00,0.01714508,22.195704,85.65926,0.0,0.0,0,0,0,,,22.972385158730166,0.0,0.0
2025-05-29 20:50:00,0.007619174,22.075409,87.05649,0.0,0.0,0,0,0,,,22.64396198412697,0.0,0.0
2025-05-29 21:00:00,0.007323374,22.030563,85.588455,0.0,0.0,0,0,0,,,22.63973865079364,0.0,0.0
2025-05-29 21:10:00,0.007004157,21.90256,84.45224,0.0,0.0,0,0,0,,,21.669299642857144,0.0,0.0
2025-05-29 21:20:00,0.004245246,21.796444,88.74812,0.0,0.0,0,0,0,,,21.622348095238088,0.0,0.0
2025-05-29 21:30:00,0.003955377,22.01947,86.87517,0.0,0.0,0,0,0,,,21.45758896825397,0.0,0.0
2025-05-29 21:40:00,0.000769565,22.053877,86.05779,0.0,0.0,0,0,0,,,21.069057323232325,0.0,0.0
2025-05-29 21:50:00,0.00576807,21.711054,87.92938,0.0,0.0,0,0,0,,,20.47129849206351,0.0,0.0
2025-05-29 22:00:00,0.00867925,21.6633,87.297905,0.0,0.0,0,0,0,,,19.936871759259272,0.0,0.0
2025-05-29 22:10:00,0.007060675,21.682928,88.44706,0.0,0.0,0,0,0,,,19.95472493386244,0.0,0.0
2025-05-29 22:20:00,0.003674274,21.237902,89.600685,0.0,0.0,0,0,0,,,19.635274854497354,0.0,0.0
2025-05-29 22:30:00,0.003852146,21.423002,88.14507,0.0,0.0,0,0,0,,,19.918192314814828,0.0,0.0
2025-05-29 22:40:00,0.006813346,21.932543,86.445625,0.0,0.0,0,0,0,,,20.23766247354499,0.0,0.0
2025-05-29 22:50:00,0.006817912,22.440638,80.97918,0.0,0.0,0,0,0,,,20.14170025132276,0.0,0.0
2025-05-29 23:00:00,0.005593566,22.376905,76.46372,0.0,0.0,0,0,0,,,20.14170025132276,0.0,0.0
2025-05-29 23:10:00,0.006170062,22.084103,74.91467,0.0,0.0,0,0,0,,,20.015487195767214,0.0,0.0
2025-05-29 23:20:00,0.003737534,21.731123,75.699326,0.0,0.0,0,0,0,,,20.2359101719577,0.0,0.0
2025-05-29 23:30:00,0.007882766,22.3045,74.22678,0.0,0.0,0,0,0,,,20.236688029100552,0.0,0.0
2025-05-29 23:40:00,0.008054723,22.391787,76.18645,0.0,0.0,0,0,0,,,20.217562791005314,0.0,0.0
2025-05-29 23:50:00,0.005533263,22.18126,74.28729,0.0,0.0,0,0,0,,,20.35433953703706,0.0,0.0
2025-05-30 00:00:00,0.007410537,23.162209,73.72141,0.0,0.0,0,0,0,,,20.133330092592605,0.0,1.0
2025-05-30 00:10:00,0.01269494,24.04973,72.62307,0.0,0.0,0,0,0,,,20.150003346560858,0.0,1.0
2025-05-30 00:20:00,0.014688722,24.253517,73.49539,0.0,0.0,0,0,0,,,20.149467235449748,0.0,1.0
2025-05-30 00:30:00,0.01172526,24.266945,77.9381,0.0,0.0,0,0,0,,,20.166141759259276,0.0,1.0
2025-05-30 00:40:00,0.011689208,24.531715,76.46736,0.0,0.0,0,0,0,,,20.142005648148164,0.0,1.0
2025-05-30 00:50:00,0.013691835,24.823095,75.74028,0.0,0.0,0,0,0,,,20.075080727513246,0.0,1.0
2025-05-30 01:00:00,0.011637257,25.006706,75.749664,0.0,0.0,0,0,0,,,20.075080727513246,0.0,1.0
2025-05-30 01:10:00,0.011102371,24.848408,75.65758,0.0,0.0,0,0,0,,,20.105366838624356,0.0,1.0
2025-05-30 01:20:00,0.014350368,24.98468,76.09854,0.0,0.0,0,0,0,,,20.097619854497374,0.0,1.0
2025-05-30 01:30:00,0.01211975,25.364363,81.544586,0.0,0.0,0,0,0,,,20.15422794973547,0.0,1.0
2025-05-30 01:40:00,0.011832049,25.209608,84.938545,0.0,0.0,0,0,0,,,20.145569616402142,0.0,1.0
2025-05-30 01:50:00,0.010321922,24.592762,81.85792,0.0,0.0,0,0,0,,,20.11434064814817,0.0,1.0
2025-05-30 02:00:00,0.01132056,24.854757,85.34339,0.0,0.0,0,0,0,,,20.07108509259261,0.0,1.0
2025-05-30 02:10:00,0.01066065,25.24547,84.96347,0.0,0.0,0,0,0,,,20.07108509259261,0.0,1.0
2025-05-30 02:20:00,0.010423443,24.815214,86.870026,0.0,0.0,0,0,0,,,20.156930092592606,0.0,1.0
2025-05-30 02:30:00,0.01098813,24.559721,86.979546,0.0,0.0,0,0,0,,,20.14293167989419,0.0,1.0
2025-05-30 02:40:00,0.009865437,24.688993,88.826096,0.0,0.0,0,0,0,,,20.14293167989419,0.0,1.0
2025-05-30 02:50:00,0.00993131,25.044708,88.28381,0.0,0.0,0,0,0,,,20.155287791005307,0.0,1.0
2025-05-30 03:00:00,0.012274787,25.588783,88.26999,0.0,0.0,0,0,0,,,20.686457142857147,0.0,1.0
2025-05-30 03:10:00,0.012422197,25.084803,88.79935,0.0,0.0,0,0,0,,,20.677600039682545,0.0,1.0
2025-05-30 03:20:00,0.015022783,25.560946,88.573456,0.0,0.0,0,0,0,,,20.832998240740732,0.0,1.0
2025-05-30 03:30:00,0.01448975,25.398447,89.75676,0.0,0.0,0,0,0,,,20.799462288359777,0.0,1.0
2025-05-30 03:40:00,0.0118625,25.614376,89.35484,0.0,0.0,0,0,0,,,20.832998240740732,0.0,1.0
2025-05-30 03:50:00,0.014072585,25.67007,87.189835,0.0,0.0,0,0,0,,,20.704851428571427,0.0,1.0
2025-05-30 04:00:00,0.016784173,25.86078,87.13693,0.0,0.0,0,0,0,,,20.854330820105805,0.0,1.0
2025-05-30 04:10:00,0.01711354,25.079166,83.01964,0.0,0.0,0,0,0,,,20.760563095238087,0.0,1.0
2025-05-30 04:20:00,0.014232071,24.778444,85.26675,0.0,0.0,0,0,0,,,20.756703095238088,0.0,1.0
2025-05-30 04:30:00,0.011172818,24.259737,86.85819,0.0,0.0,0,0,0,,,20.702613492063485,0.0,1.0
2025-05-30 04:40:00,0.010488889,24.514288,86.4032,0.0,0.0,0,0,0,,,20.65643662698412,0.0,1.0
2025-05-30 04:50:00,0.011656772,24.239914,86.6406,0.0,0.0,0,0,0,,,20.688069920634906,0.0,1.0
2025-05-30 05:00:00,0.00957552,24.085752,88.22171,0.0,0.0,0,0,0,,,20.59004661375661,0.0,1.0
2025-05-30 05:10:00,0.008943969,23.545753,87.017624,0.0,0.0,0,0,0,,,20.81151976190475,0.0,1.0
2025-05-30 05:20:00,0.008718647,23.517977,89.10791,0.0,0.0,0,0,0,,,20.825466111111098,0.0,1.0
2025-05-30 05:30:00,0.012234519,24.030035,91.32595,0.0,0.0,0,0,0,,,20.896280992063474,0.0,1.0
2025-05-30 05:40:00,0.012584898,24.165546,90.414635,0.0,0.0,0,0,0,,,20.848343730158707,0.0,1.0
2025-05-30 05:50:00,0.034180485,25.864908,80.29663,43.10671,0.0,0,0,0,,,20.424796587301593,0.0,1.0
2025-05-30 06:00:00,0.036443584,27.679277,76.0121,51.49859,0.0,0,0,0,,,21.259473950216456,0.0,1.0
2025-05-30 06:10:00,0.039365668,27.831825,76.0292,53.534725,0.0,0,0,0,,,21.378893116883123,0.0,1.0
2025-05-30 06:20:00,0.04456492,26.323849,79.96658,59.791656,0.0,0,0,0,,,21.188544329004312,0.0,1.0
2025-05-30 06:30:00,0.053576652,26.552723,75.21683,67.96603,0.0,0,0,0,,,21.383574249639246,0.0,1.0
2025-05-30 06:40:00,0.07109843,26.797028,74.88505,105.308914,133.3333333,0,0,0,,,21.313493773448776,0.0,1.0
2025-05-30 06:50:00,0.11390842,28.60973,74.20615,154.32318,0.0,0,0,0,,,21.328410440115444,0.0,1.0
2025-05-30 07:00:00,0.13332368,28.634653,77.848885,168.89545,0.0,0,0,0,,,21.298019236411733,0.0,1.0
2025-05-30 07:10:00,0.1594353,29.67176,79.94969,230.67601,0.0,0,0,0,,,21.31487201418951,0.0,1.0
2025-05-30 07:20:00,0.16567671,30.670238,82.52797,250.86969,0.0,0,0,0,,,21.73428911736412,0.0,1.0
2025-05-30 07:30:00,0.21473956,30.174387,84.70675,259.5849,0.0,0,0,0,,,21.61642472582973,0.0,1.0
2025-05-30 07:40:00,0.23568939,30.468782,84.833984,307.57144,0.0,0,0,0,,,22.079750873015858,0.0,1.0
2025-05-30 07:50:00,0.26220167,30.563156,83.53794,337.32663,0.0,0,0,0,,,22.404107936507902,0.0,1.0
2025-05-30 08:00:00,0.26158702,30.471432,83.67573,394.35312,0.0,0,0,0,,,23.00692918109668,0.0,1.0
2025-05-30 08:10:00,0.31063467,31.553823,87.4434,410.16592,0.0,0,0,0,,,23.253276323953823,0.0,1.0
2025-05-30 08:20:00,0.34752905,31.281113,78.16471,426.92468,0.0,0,0,0,,,23.29612115440116,0.0,1.0
2025-05-30 08:30:00,0.39662918,30.742577,75.518364,465.3144,0.0,0,0,0,,,24.24791396825399,0.0,1.0
2025-05-30 08:40:00,0.39017773,31.125402,74.94713,469.88693,0.0,0,0,0,,,24.24554519841272,0.0,1.0
2025-05-30 08:50:00,0.36090466,31.479666,75.42142,437.16623,0.0,0,0,0,,,25.318376785714282,0.0,1.0
2025-05-30 09:00:00,0.35634992,30.91183,77.707275,387.4492,0.0,0,0,0,,,25.24094892857142,0.0,1.0
2025-05-30 09:10:00,0.36034948,31.441366,77.90679,451.88416,0.0,0,0,0,,,25.791922341269846,0.0,1.0
2025-05-30 09:20:00,0.32471788,31.500185,75.63565,428.02798,0.0,0,0,0,,,26.489097857142852,0.0,1.0
2025-05-30 09:30:00,0.29690552,32.301903,70.64855,425.264,0.0,0,0,0,,,26.51334317460316,0.0,1.0
2025-05-30 09:40:00,0.27431428,31.648592,70.51254,391.99496,0.0,0,0,0,,,26.510313333333322,0.0,1.0
2025-05-30 09:50:00,0.27553865,30.979763,74.27261,404.06244,0.0,0,0,0,,,26.580002301587296,0.0,1.0
2025-05-30 10:00:00,0.2672094,32.01234,72.375244,431.02698,133.3333333,0,0,0,,,26.675283148148143,0.0,1.0
2025-05-30 10:10:00,0.29929033,32.041145,69.57777,443.86826,0.0,0,0,0,,,26.653661243386242,0.0,1.0
2025-05-30 10:20:00,0.32705125,32.21485,70.44426,472.7708,0.0,0,0,0,,,26.8355906084656,0.0,1.0
2025-05-30 10:30:00,0.3977236,31.950785,68.0626,510.14923,0.0,0,0,0,,,26.95377932780182,0.0,1.0
2025-05-30 10:40:00,0.455327,32.01441,66.44877,551.0504,0.0,0,0,0,,,27.159748253968278,0.0,1.0
2025-05-30 10:50:00,0.44757885,32.13771,66.2531,572.75006,0.0,0,0,0,,,27.11586242063494,0.0,1.0
2025-05-30 11:00:00,0.5017326,31.962042,64.98272,656.2017,0.0,0,0,0,,,27.096411309523827,0.0,1.0
2025-05-30 11:10:00,0.56724703,32.4362,65.374504,650.9512,0.0,0,0,0,,,27.295439179894192,0.0,1.0
2025-05-30 11:20:00,0.58312637,31.743462,65.80517,673.7025,0.0,0,0,0,,,27.5936329100529,0.0,1.0
2025-05-30 11:30:00,0.6181813,32.49194,65.60905,683.65546,0.0,0,0,0,,,27.38797417989418,0.0,1.0
2025-05-30 11:40:00,0.62462145,32.52036,63.29782,702.3671,0.0,0,0,0,,,27.545539417989414,0.0,1.0
2025-05-30 11:50:00,0.6264853,31.928942,63.330906,686.0142,0.0,0,0,0,,,27.572211243386235,0.0,1.0
2025-05-30 12:00:00,0.60416985,32.606205,63.580666,671.5024,0.0,0,0,0,,,27.579872354497347,0.0,1.0
2025-05-30 12:10:00,0.6060369,32.69808,62.8446,653.15906,0.0,0,0,0,,,27.222363306878314,0.0,1.0
2025-05-30 12:20:00,0.60724497,32.509262,63.070904,684.78,0.0,0,0,0,,,27.223705529100535,0.0,1.0
2025-05-30 12:30:00,0.5818185,32.065765,62.256855,652.77344,0.0,0,0,0,,,27.337387751322748,0.0,1.0
2025-05-30 12:40:00,0.5603707,31.98348,63.41014,706.59265,0.0,0,0,0,,,27.552259417989415,0.0,1.0
2025-05-30 12:50:00,0.551795,32.442936,63.641758,666.23254,0.0,0,0,0,,,27.580970132275123,0.0,1.0
2025-05-30 13:00:00,0.5610744,32.286297,63.29623,674.31335,133.3333333,0,0,0,,,27.75509317460319,0.0,1.0
2025-05-30 13:10:00,0.55922925,32.38664,63.23528,681.55615,0.0,0,0,0,,,27.903285198412718,0.0,1.0
2025-05-30 13:20:00,0.56083184,32.928097,61.742302,684.18835,0.0,0,0,0,,,27.54547275132275,0.0,1.0
2025-05-30 13:30:00,0.5427523,32.517162,62.36257,680.95795,0.0,0,0,0,,,27.897215753968272,0.0,1.0
2025-05-30 13:40:00,0.545486,32.487198,61.382763,678.8396,0.0,0,0,0,,,27.91380130952383,0.0,1.0
2025-05-30 13:50:00,0.54956406,32.880592,61.978745,682.9114,0.0,0,0,0,,,28.836296653439167,0.0,1.0
2025-05-30 14:00:00,0.56679696,32.42454,62.517292,693.19836,0.0,0,0,0,,,28.83506332010583,0.0,1.0
2025-05-30 14:10:00,0.5312081,32.2847,63.097874,664.8647,0.0,0,0,0,,,29.53345732804233,0.0,1.0
2025-05-30 14:20:00,0.54445326,32.23204,60.696224,678.65735,0.0,0,0,0,,,29.602195026455036,0.0,1.0
