timestamp,ET0,internal_air_temp_c,internal_rh_%,internal_radiation,irrigation_ml_current,fertilization_flag,ph,ec_ms,soil_temp_pred,canopy_cover,days_after_planting,Ammonium Nitrate [mg] -NH4NO3,Monopotassium Phosphate[mg] -KH2PO4,Potassium Chloride[mg] - KCL,Phosphoric acid[mg]-H3PO4,Kortin [mg],Gypsum - CaSO4*2H2O [mg]
5/29/2025 1:00,0.027899789,22.775547,74.70938,0,0,0,,,20.1774343,0,0,0,0,0,0,0,0
5/29/2025 1:10,0.022799347,22.74383,74.19341,0,0,0,,,19.94764224,0,0,0,0,0,0,0,0
5/29/2025 1:20,0.020940835,22.47365,73.349106,0,0,0,,,19.98072001,0,0,0,0,0,0,0,0
5/29/2025 1:30,0.02022414,22.452467,71.71563,0,0,0,,,19.9575239,0,0,0,0,0,0,0,0
5/29/2025 1:40,0.015573609,22.511518,71.97664,0,0,0,,,19.94255684,0,0,0,0,0,0,0,0
5/29/2025 1:50,0.015921181,22.378403,84.31125,0,0,0,,,20.25650017,0,0,0,0,0,0,0,0
5/29/2025 2:00,0.016519709,22.770966,80.00394,0,0,0,,,20.19718747,0,0,0,0,0,0,0,0
5/29/2025 2:10,0.014716592,23.837898,75.93407,0,0,0,,,20.05991192,0,0,0,0,0,0,0,0
5/29/2025 2:20,0.012989378,24.247871,75.786896,0,0,0,,,20.05980192,0,0,0,0,0,0,0,0
5/29/2025 2:30,0.009720348,24.354652,75.67857,0,0,0,,,20.05980192,0,0,0,0,0,0,0,0
5/29/2025 2:40,0.012346887,24.419186,72.46917,0,0,0,,,20.05980192,0,0,0,0,0,0,0,0
5/29/2025 2:50,0.010658634,24.620337,73.11482,0,0,0,,,20.06333525,0,0,0,0,0,0,0,0
5/29/2025 3:00,0.010294771,24.744919,74.97746,0,0,0,,,20.72671357,0,0,0,0,0,0,0,0
5/29/2025 3:10,0.011569723,24.710512,75.48606,0,0,0,,,20.68958968,0,0,0,0,0,0,0,0
5/29/2025 3:20,0.012369941,24.606312,77.4524,0,0,0,,,20.68958968,0,0,0,0,0,0,0,0
5/29/2025 3:30,0.010651608,24.585007,77.56222,0,0,0,,,20.68159889,0,0,0,0,0,0,0,0
5/29/2025 3:40,0.010255765,24.162088,77.619064,0,0,0,,,20.68159889,0,0,0,0,0,0,0,0
5/29/2025 3:50,0.010113703,24.16687,78.10282,0,0,0,,,20.68823968,0,0,0,0,0,0,0,0
5/29/2025 4:00,0.010384916,24.269821,80.831696,0,0,0,,,20.89242008,0,0,0,0,0,0,0,0
5/29/2025 4:10,0.009149347,24.144949,80.93074,0,0,0,,,20.92486246,0,0,0,0,0,0,0,0
5/29/2025 4:20,0.009418681,24.094269,80.884605,0,0,0,,,20.91672119,0,0,0,0,0,0,0,0
5/29/2025 4:30,0.00998254,24.191633,79.80754,0,0,0,,,20.94333282,0,0,0,0,0,0,0,0
5/29/2025 4:40,0.009435529,24.037426,81.93449,0,0,0,,,20.93120159,0,0,0,0,0,0,0,0
5/29/2025 4:50,0.010206802,23.989727,80.46983,0,0,0,,,20.95538579,0,0,0,0,0,0,0,0
5/29/2025 5:00,0.00984787,23.943281,80.74751,0,0,0,,,20.83313135,0,0,0,0,0,0,0,0
5/29/2025 5:10,0.011166912,24.111269,81.30619,0,0,0,,,20.83784484,0,0,0,0,0,0,0,0
5/29/2025 5:20,0.011488352,24.254808,81.282936,0,0,0,,,20.81151976,0,0,0,0,0,0,0,0
5/29/2025 5:30,0.012006152,23.954866,77.57022,0,0,0,,,20.75711794,0,0,0,0,0,0,0,0
5/29/2025 5:40,0.011138867,24.204473,77.79494,18.085297,0,0,,,20.34254246,0,0,0,0,0,0,0,0
5/29/2025 5:50,0.035831437,25.823042,78.54252,45.187244,0,0,,,20.15351139,0,0,0,0,0,0,0,0
5/29/2025 6:00,0.038880363,26.68568,78.016045,50.53131,0,0,,,20.88571516,0,0,0,0,0,0,0,0
5/29/2025 6:10,0.04364544,27.159323,74.57136,55.383015,0,0,,,21.20305197,0,0,0,0,0,0,0,0
5/29/2025 6:20,0.045817103,27.882887,77.654205,59.448185,0,0,,,21.03163338,0,0,0,0,0,0,0,0
5/29/2025 6:30,0.050923876,27.863153,78.206024,65.79876,0,0,,,21.26471441,0,0,0,0,0,0,0,0
5/29/2025 6:40,0.084176704,28.433565,79.424416,94.64162,133.3333333,0,,,21.21095314,0,0,0,0,0,0,0,0
5/29/2025 6:50,0.12518695,28.916212,80.23285,146.19217,0,0,,,21.22492481,0,0,0,0,0,0,0,0
5/29/2025 7:00,0.14169237,28.921722,81.38237,172.5316,0,0,,,21.75059582,0,0,0,0,0,0,0,0
5/29/2025 7:10,0.18239355,29.181982,79.73723,274.02765,0,0,,,21.82008805,0,0,0,0,0,0,0,0
5/29/2025 7:20,0.1962495,29.3954,81.07104,294.6871,0,0,,,21.76663647,0,0,0,0,0,0,0,0
5/29/2025 7:30,0.22658698,30.2253,79.46201,321.27246,0,0,,,21.6818506,0,0,0,0,0,0,0,0
5/29/2025 7:40,0.25647858,30.122133,82.30172,307.5185,0,0,,,21.93738937,0,0,0,0,0,0,0,0
5/29/2025 7:50,0.27096722,30.269693,79.37092,301.2088,0,0,,,21.9387506,0,0,0,0,0,0,0,0
5/29/2025 8:00,0.31342196,30.04389,66.7846,385.22473,0,0,,,22.3980671,0,0,0,0,0,0,0,0
5/29/2025 8:10,0.2949547,30.369682,70.61585,478.10828,0,0,,,22.77404734,0,0,0,0,0,0,0,0
5/29/2025 8:20,0.31397775,29.368834,71.9492,344.73203,0,0,,,23.11832001,0,0,0,0,0,0,0,0
5/29/2025 8:30,0.32038587,32.054333,70.557915,473.4003,0,0,,,23.1801887,0,0,0,0,0,0,0,0
5/29/2025 8:40,0.31641686,31.014578,76.524124,467.11273,0,0,,,23.23948925,0,0,0,0,0,0,0,0
5/29/2025 8:50,0.32866418,29.988602,75.694695,404.49265,0,0,,,23.27331683,0,0,0,0,0,0,0,0
5/29/2025 9:00,0.3534441,29.536577,73.291504,441.37216,0,0,,,23.25482509,0,0,0,0,0,0,0,0
5/29/2025 9:10,0.38374597,31.440052,67.75896,458.37537,0,0,,,24.09693492,0,0,0,0,0,0,0,0
5/29/2025 9:20,0.3840604,31.449589,71.645615,456.56406,0,0,,,24.30852429,0,0,0,0,0,0,0,0
5/29/2025 9:30,0.31986564,31.373926,69.18112,474.99103,0,0,,,25.19880619,0,0,0,0,0,0,0,0
5/29/2025 9:40,0.31541952,31.648949,68.702255,418.6579,0,0,,,25.5051729,0,0,0,0,0,0,0,0
5/29/2025 9:50,0.3184913,31.07484,72.0643,433.803,0,0,,,25.61453175,0,0,0,0,0,0,0,0
5/29/2025 10:00,0.3215708,31.767776,65.40487,387.75424,133.3333333,0,,,26.33806595,0,0,0,0,0,0,0,0
5/29/2025 10:10,0.3182711,31.297651,63.792793,403.5734,0,0,,,26.62232286,0,0,0,0,0,0,0,0
5/29/2025 10:20,0.34974557,31.886913,62.822445,447.31982,0,0,,,26.88036349,0,0,0,0,0,0,0,0
5/29/2025 10:30,0.4316333,31.892204,58.97157,496.97003,0,0,,,26.94569448,0,0,0,0,0,0,0,0
5/29/2025 10:40,0.4278153,32.180042,58.564083,509.13187,0,0,,,26.94216837,0,0,0,0,0,0,0,0
5/29/2025 10:50,0.48085347,32.306877,59.44061,523.8826,0,0,,,26.98566952,0,0,0,0,0,0,0,0
5/29/2025 11:00,0.51284266,32.643646,57.76448,535.33295,0,0,,,26.92962245,0,0,0,0,0,0,0,0
5/29/2025 11:10,0.5152697,32.83788,59.492073,515.9205,0,0,,,26.84307238,0,0,0,0,0,0,0,0
5/29/2025 11:20,0.5440059,32.55742,60.71343,527.38135,0,0,,,26.83193183,0,0,0,0,0,0,0,0
5/29/2025 11:30,0.550546,32.53561,57.892834,529.34155,0,0,,,26.90173023,0,0,0,0,0,0,0,0
5/29/2025 11:40,0.53853476,32.241714,55.86129,529.9991,0,0,,,26.94027448,0,0,0,0,0,0,0,0
5/29/2025 11:50,0.57869005,32.1326,56.126804,544.3992,0,0,,,27.16829823,0,0,0,0,0,0,0,0
5/29/2025 12:00,0.5761363,32.393078,55.81234,567.0152,0,0,,,27.16637101,0,0,0,0,0,0,0,0
5/29/2025 12:10,0.5607841,32.425396,56.079666,560.2182,0,0,,,27.54837378,0,0,0,0,0,0,0,0
5/29/2025 12:20,0.5309232,32.326233,56.592793,536.25305,0,0,,,27.73047,0,0,0,0,0,0,0,0
5/29/2025 12:30,0.5538916,32.457794,56.594036,527.89294,0,0,,,27.53982712,0,0,0,0,0,0,0,0
5/29/2025 12:40,0.52305615,32.545624,57.686356,488.02942,0,0,,,27.48909529,0,0,0,0,0,0,0,0
5/29/2025 12:50,0.53937423,32.458282,58.002575,492.42938,0,0,,,27.71180722,0,0,0,0,0,0,0,0
5/29/2025 13:00,0.532133,32.565376,57.98365,566.7836,133.3333333,0,,,27.21118612,0,0,0,0,0,0,0,0
5/29/2025 13:10,0.55218065,32.292786,58.294456,554.36444,0,0,,,27.48685862,0,0,0,0,0,0,0,0
5/29/2025 13:20,0.51907396,32.545876,58.35533,522.16614,0,0,,,27.91015036,0,0,0,0,0,0,0,0
5/29/2025 13:30,0.51854426,32.494,61.11122,499.92145,0,0,,,27.91015036,0,0,0,0,0,0,0,0
5/29/2025 13:40,0.5259177,32.292503,60.624344,483.4853,0,0,,,27.71824444,0,0,0,0,0,0,0,0
5/29/2025 13:50,0.5302358,32.224503,58.879208,545.5289,0,0,,,27.71158889,0,0,0,0,0,0,0,0
5/29/2025 14:00,0.5276431,32.387028,57.76489,482.40387,0,0,,,27.93215147,0,0,0,0,0,0,0,0
5/29/2025 14:10,0.5482905,32.406517,56.869473,544.818,0,0,,,27.93215147,0,0,0,0,0,0,0,0
5/29/2025 14:20,0.5372872,32.483036,59.316677,577.39185,0,0,,,27.53526545,0,0,0,0,0,0,0,0
5/29/2025 14:30,0.5406435,32.555317,60.520565,547.9925,0,0,,,27.40822566,0,0,0,0,0,0,0,0
5/29/2025 14:40,0.5252409,32.298965,62.81418,517.35266,0,0,,,28.43921401,0,0,0,0,0,0,0,0
5/29/2025 14:50,0.5243671,32.127144,61.605194,463.27258,0,0,,,28.85954573,0,0,0,0,0,0,0,0
5/29/2025 15:00,0.43260556,31.891098,61.526154,444.25555,0,0,,,28.43954845,0,0,0,0,0,0,0,0
5/29/2025 15:10,0.31986186,31.725643,61.83561,396.73862,0,0,,,28.44730718,0,0,0,0,0,0,0,0
5/29/2025 15:20,0.3262166,31.525883,60.227974,376.496,0,0,,,27.53843085,0,0,0,0,0,0,0,0
5/29/2025 15:30,0.25042862,31.67443,59.354206,331.11847,0,0,,,27.27319962,0,0,0,0,0,0,0,0
5/29/2025 15:40,0.16988091,31.65123,63.150745,256.9904,0,0,,,27.26472628,0,0,0,0,0,0,0,0
5/29/2025 15:50,0.130272,31.1508,65.40615,165.13835,0,0,,,27.25988962,0,0,0,0,0,0,0,0
5/29/2025 16:00,0.15274394,31.241655,66.81293,204.34535,133.3333333,0,,,27.41751427,0,0,0,0,0,0,0,0
5/29/2025 16:10,0.17215754,31.207258,66.28766,300.34018,0,0,,,27.88332702,0,0,0,0,0,0,0,0
5/29/2025 16:20,0.14241678,30.736666,69.10907,260.85944,0,0,,,27.9056748,0,0,0,0,0,0,0,0
5/29/2025 16:30,0.20574445,31.065199,68.24507,268.81052,0,0,,,27.9056748,0,0,0,0,0,0,0,0
5/29/2025 16:40,0.19056033,31.012278,67.909164,263.3086,0,0,,,27.88332702,0,0,0,0,0,0,0,0
5/29/2025 16:50,0.18100184,31.252686,68.912056,222.16846,0,0,,,28.38281909,0,0,0,0,0,0,0,0
5/29/2025 17:00,0.1597017,30.976475,69.34,157.04353,0,0,,,27.39866149,0,0,0,0,0,0,0,0
5/29/2025 17:10,0.17637818,30.260445,69.59154,174.46883,100,1,,,26.38063763,0,0,142.85,109.75,82.9,0,0,0
5/29/2025 17:20,0.1630954,30.318993,69.42472,186.82155,0,0,,,26.38063763,0,0,0,0,0,0,0,0
5/29/2025 17:30,0.17351168,30.07923,70.11538,226.47197,0,0,,,26.35263647,0,0,0,0,0,0,0,0
5/29/2025 17:40,0.16979507,29.543882,69.293945,169.76236,0,0,,,26.50836831,0,0,0,0,0,0,0,0
5/29/2025 17:50,0.18048534,29.701782,71.92773,291.53055,0,0,,,26.24726726,0,0,0,0,0,0,0,0
5/29/2025 18:00,0.1300666,29.732754,71.669136,136.45418,0,0,,,26.24014361,0,0,0,0,0,0,0,0
5/29/2025 18:10,0.10621223,29.674206,73.79186,147.00067,0,0,,,25.99762365,0,0,0,0,0,0,0,0
5/29/2025 18:20,0.10540834,28.588655,75.072266,124.68896,0,0,,,25.54249142,0,0,0,0,0,0,0,0
5/29/2025 18:30,0.10524731,28.194174,74.599815,136.58112,0,0,,,25.4641944,0,0,0,0,0,0,0,0
5/29/2025 18:40,0.09947768,27.76753,75.382484,103.60055,0,0,,,25.4256744,0,0,0,0,0,0,0,0
5/29/2025 18:50,0.102458104,28.783615,75.91073,98.50787,0,0,,,24.99390933,0,0,0,0,0,0,0,0
5/29/2025 19:00,0.08462649,28.83518,77.21199,96.54187,0,0,,,24.68686364,0,0,0,0,0,0,0,0
5/29/2025 19:10,0.079040006,28.508978,77.101295,87.00983,0,0,,,23.93640312,0,0,0,0,0,0,0,0
5/29/2025 19:20,0.076681376,28.52252,78.6129,77.20631,0,0,,,23.85522956,0,0,0,0,0,0,0,0
5/29/2025 19:30,0.05978371,28.660574,79.60368,49.341373,0,0,,,23.70727552,0,0,0,0,0,0,0,0
5/29/2025 19:40,0.059632327,27.816006,79.91251,41.408657,0,0,,,23.16097193,0,0,0,0,0,0,0,0
5/29/2025 19:50,0.017845726,24.226952,82.534706,0,0,0,,,23.34901369,0,0,0,0,0,0,0,0
5/29/2025 20:00,0.01656027,23.12438,85.63233,0,0,0,,,23.33115698,0,0,0,0,0,0,0,0
5/29/2025 20:10,0.018362645,22.754562,85.84728,0,0,0,,,23.1595029,0,0,0,0,0,0,0,0
5/29/2025 20:20,0.018886132,22.500742,84.74003,0,0,0,,,23.15756036,0,0,0,0,0,0,0,0
5/29/2025 20:30,0.02126508,22.488483,86.49074,0,0,0,,,23.0233398,0,0,0,0,0,0,0,0
5/29/2025 20:40,0.01714508,22.195704,85.65926,0,0,0,,,22.97238516,0,0,0,0,0,0,0,0
5/29/2025 20:50,0.007619174,22.075409,87.05649,0,0,0,,,22.64396198,0,0,0,0,0,0,0,0
5/29/2025 21:00,0.007323374,22.030563,85.588455,0,0,0,,,22.63973865,0,0,0,0,0,0,0,0
5/29/2025 21:10,0.007004157,21.90256,84.45224,0,0,0,,,21.66929964,0,0,0,0,0,0,0,0
5/29/2025 21:20,0.004245246,21.796444,88.74812,0,0,0,,,21.6223481,0,0,0,0,0,0,0,0
5/29/2025 21:30,0.003955377,22.01947,86.87517,0,0,0,,,21.45758897,0,0,0,0,0,0,0,0
5/29/2025 21:40,0.000769565,22.053877,86.05779,0,0,0,,,21.06905732,0,0,0,0,0,0,0,0
5/29/2025 21:50,0.00576807,21.711054,87.92938,0,0,0,,,20.47129849,0,0,0,0,0,0,0,0
5/29/2025 22:00,0.00867925,21.6633,87.297905,0,0,0,,,19.93687176,0,0,0,0,0,0,0,0
5/29/2025 22:10,0.007060675,21.682928,88.44706,0,0,0,,,19.95472493,0,0,0,0,0,0,0,0
5/29/2025 22:20,0.003674274,21.237902,89.600685,0,0,0,,,19.63527485,0,0,0,0,0,0,0,0
5/29/2025 22:30,0.003852146,21.423002,88.14507,0,0,0,,,19.91819231,0,0,0,0,0,0,0,0
5/29/2025 22:40,0.006813346,21.932543,86.445625,0,0,0,,,20.23766247,0,0,0,0,0,0,0,0
5/29/2025 22:50,0.006817912,22.440638,80.97918,0,0,0,,,20.14170025,0,0,0,0,0,0,0,0
5/29/2025 23:00,0.005593566,22.376905,76.46372,0,0,0,,,20.14170025,0,0,0,0,0,0,0,0
5/29/2025 23:10,0.006170062,22.084103,74.91467,0,0,0,,,20.0154872,0,0,0,0,0,0,0,0
5/29/2025 23:20,0.003737534,21.731123,75.699326,0,0,0,,,20.23591017,0,0,0,0,0,0,0,0
5/29/2025 23:30,0.007882766,22.3045,74.22678,0,0,0,,,20.23668803,0,0,0,0,0,0,0,0
5/29/2025 23:40,0.008054723,22.391787,76.18645,0,0,0,,,20.21756279,0,0,0,0,0,0,0,0
5/29/2025 23:50,0.005533263,22.18126,74.28729,0,0,0,,,20.35433954,0,0,0,0,0,0,0,0
5/30/2025 0:00,0.007410537,23.162209,73.72141,0,0,0,,,20.13333009,0,1,0,0,0,0,0,0
5/30/2025 0:10,0.01269494,24.04973,72.62307,0,0,0,,,20.15000335,0,1,0,0,0,0,0,0
5/30/2025 0:20,0.014688722,24.253517,73.49539,0,0,0,,,20.14946724,0,1,0,0,0,0,0,0
5/30/2025 0:30,0.01172526,24.266945,77.9381,0,0,0,,,20.16614176,0,1,0,0,0,0,0,0
5/30/2025 0:40,0.011689208,24.531715,76.46736,0,0,0,,,20.14200565,0,1,0,0,0,0,0,0
5/30/2025 0:50,0.013691835,24.823095,75.74028,0,0,0,,,20.07508073,0,1,0,0,0,0,0,0
5/30/2025 1:00,0.011637257,25.006706,75.749664,0,0,0,,,20.07508073,0,1,0,0,0,0,0,0
5/30/2025 1:10,0.011102371,24.848408,75.65758,0,0,0,,,20.10536684,0,1,0,0,0,0,0,0
5/30/2025 1:20,0.014350368,24.98468,76.09854,0,0,0,,,20.09761985,0,1,0,0,0,0,0,0
5/30/2025 1:30,0.01211975,25.364363,81.544586,0,0,0,,,20.15422795,0,1,0,0,0,0,0,0
5/30/2025 1:40,0.011832049,25.209608,84.938545,0,0,0,,,20.14556962,0,1,0,0,0,0,0,0
5/30/2025 1:50,0.010321922,24.592762,81.85792,0,0,0,,,20.11434065,0,1,0,0,0,0,0,0
5/30/2025 2:00,0.01132056,24.854757,85.34339,0,0,0,,,20.07108509,0,1,0,0,0,0,0,0
5/30/2025 2:10,0.01066065,25.24547,84.96347,0,0,0,,,20.07108509,0,1,0,0,0,0,0,0
5/30/2025 2:20,0.010423443,24.815214,86.870026,0,0,0,,,20.15693009,0,1,0,0,0,0,0,0
5/30/2025 2:30,0.01098813,24.559721,86.979546,0,0,0,,,20.14293168,0,1,0,0,0,0,0,0
5/30/2025 2:40,0.009865437,24.688993,88.826096,0,0,0,,,20.14293168,0,1,0,0,0,0,0,0
5/30/2025 2:50,0.00993131,25.044708,88.28381,0,0,0,,,20.15528779,0,1,0,0,0,0,0,0
5/30/2025 3:00,0.012274787,25.588783,88.26999,0,0,0,,,20.68645714,0,1,0,0,0,0,0,0
5/30/2025 3:10,0.012422197,25.084803,88.79935,0,0,0,,,20.67760004,0,1,0,0,0,0,0,0
5/30/2025 3:20,0.015022783,25.560946,88.573456,0,0,0,,,20.83299824,0,1,0,0,0,0,0,0
5/30/2025 3:30,0.01448975,25.398447,89.75676,0,0,0,,,20.79946229,0,1,0,0,0,0,0,0
5/30/2025 3:40,0.0118625,25.614376,89.35484,0,0,0,,,20.83299824,0,1,0,0,0,0,0,0
5/30/2025 3:50,0.014072585,25.67007,87.189835,0,0,0,,,20.70485143,0,1,0,0,0,0,0,0
5/30/2025 4:00,0.016784173,25.86078,87.13693,0,0,0,,,20.85433082,0,1,0,0,0,0,0,0
5/30/2025 4:10,0.01711354,25.079166,83.01964,0,0,0,,,20.7605631,0,1,0,0,0,0,0,0
5/30/2025 4:20,0.014232071,24.778444,85.26675,0,0,0,,,20.7567031,0,1,0,0,0,0,0,0
5/30/2025 4:30,0.011172818,24.259737,86.85819,0,0,0,,,20.70261349,0,1,0,0,0,0,0,0
5/30/2025 4:40,0.010488889,24.514288,86.4032,0,0,0,,,20.65643663,0,1,0,0,0,0,0,0
5/30/2025 4:50,0.011656772,24.239914,86.6406,0,0,0,,,20.68806992,0,1,0,0,0,0,0,0
5/30/2025 5:00,0.00957552,24.085752,88.22171,0,0,0,,,20.59004661,0,1,0,0,0,0,0,0
5/30/2025 5:10,0.008943969,23.545753,87.017624,0,0,0,,,20.81151976,0,1,0,0,0,0,0,0
5/30/2025 5:20,0.008718647,23.517977,89.10791,0,0,0,,,20.82546611,0,1,0,0,0,0,0,0
5/30/2025 5:30,0.012234519,24.030035,91.32595,0,0,0,,,20.89628099,0,1,0,0,0,0,0,0
5/30/2025 5:40,0.012584898,24.165546,90.414635,0,0,0,,,20.84834373,0,1,0,0,0,0,0,0
5/30/2025 5:50,0.034180485,25.864908,80.29663,43.10671,0,0,,,20.42479659,0,1,0,0,0,0,0,0
5/30/2025 6:00,0.036443584,27.679277,76.0121,51.49859,0,0,,,21.25947395,0,1,0,0,0,0,0,0
5/30/2025 6:10,0.039365668,27.831825,76.0292,53.534725,0,0,,,21.37889312,0,1,0,0,0,0,0,0
5/30/2025 6:20,0.04456492,26.323849,79.96658,59.791656,0,0,,,21.18854433,0,1,0,0,0,0,0,0
5/30/2025 6:30,0.053576652,26.552723,75.21683,67.96603,0,0,,,21.38357425,0,1,0,0,0,0,0,0
5/30/2025 6:40,0.07109843,26.797028,74.88505,105.308914,133.3333333,0,,,21.31349377,0,1,0,0,0,0,0,0
5/30/2025 6:50,0.11390842,28.60973,74.20615,154.32318,0,0,,,21.32841044,0,1,0,0,0,0,0,0
5/30/2025 7:00,0.13332368,28.634653,77.848885,168.89545,0,0,,,21.29801924,0,1,0,0,0,0,0,0
5/30/2025 7:10,0.1594353,29.67176,79.94969,230.67601,0,0,,,21.31487201,0,1,0,0,0,0,0,0
5/30/2025 7:20,0.16567671,30.670238,82.52797,250.86969,0,0,,,21.73428912,0,1,0,0,0,0,0,0
5/30/2025 7:30,0.21473956,30.174387,84.70675,259.5849,0,0,,,21.61642473,0,1,0,0,0,0,0,0
5/30/2025 7:40,0.23568939,30.468782,84.833984,307.57144,0,0,,,22.07975087,0,1,0,0,0,0,0,0
5/30/2025 7:50,0.26220167,30.563156,83.53794,337.32663,0,0,,,22.40410794,0,1,0,0,0,0,0,0
5/30/2025 8:00,0.26158702,30.471432,83.67573,394.35312,0,0,,,23.00692918,0,1,0,0,0,0,0,0
5/30/2025 8:10,0.31063467,31.553823,87.4434,410.16592,0,0,,,23.25327632,0,1,0,0,0,0,0,0
5/30/2025 8:20,0.34752905,31.281113,78.16471,426.92468,0,0,,,23.29612115,0,1,0,0,0,0,0,0
5/30/2025 8:30,0.39662918,30.742577,75.518364,465.3144,0,0,,,24.24791397,0,1,0,0,0,0,0,0
5/30/2025 8:40,0.39017773,31.125402,74.94713,469.88693,0,0,,,24.2455452,0,1,0,0,0,0,0,0
5/30/2025 8:50,0.36090466,31.479666,75.42142,437.16623,0,0,,,25.31837679,0,1,0,0,0,0,0,0
5/30/2025 9:00,0.35634992,30.91183,77.707275,387.4492,0,0,,,25.24094893,0,1,0,0,0,0,0,0
5/30/2025 9:10,0.36034948,31.441366,77.90679,451.88416,0,0,,,25.79192234,0,1,0,0,0,0,0,0
5/30/2025 9:20,0.32471788,31.500185,75.63565,428.02798,0,0,,,26.48909786,0,1,0,0,0,0,0,0
5/30/2025 9:30,0.29690552,32.301903,70.64855,425.264,0,0,,,26.51334317,0,1,0,0,0,0,0,0
5/30/2025 9:40,0.27431428,31.648592,70.51254,391.99496,0,0,,,26.51031333,0,1,0,0,0,0,0,0
5/30/2025 9:50,0.27553865,30.979763,74.27261,404.06244,0,0,,,26.5800023,0,1,0,0,0,0,0,0
5/30/2025 10:00,0.2672094,32.01234,72.375244,431.02698,133.3333333,0,,,26.67528315,0,1,0,0,0,0,0,0
5/30/2025 10:10,0.29929033,32.041145,69.57777,443.86826,0,0,,,26.65366124,0,1,0,0,0,0,0,0
5/30/2025 10:20,0.32705125,32.21485,70.44426,472.7708,0,0,,,26.83559061,0,1,0,0,0,0,0,0
5/30/2025 10:30,0.3977236,31.950785,68.0626,510.14923,0,0,,,26.95377933,0,1,0,0,0,0,0,0
5/30/2025 10:40,0.455327,32.01441,66.44877,551.0504,0,0,,,27.15974825,0,1,0,0,0,0,0,0
5/30/2025 10:50,0.44757885,32.13771,66.2531,572.75006,0,0,,,27.11586242,0,1,0,0,0,0,0,0
5/30/2025 11:00,0.5017326,31.962042,64.98272,656.2017,0,0,,,27.09641131,0,1,0,0,0,0,0,0
5/30/2025 11:10,0.56724703,32.4362,65.374504,650.9512,0,0,,,27.29543918,0,1,0,0,0,0,0,0
5/30/2025 11:20,0.58312637,31.743462,65.80517,673.7025,0,0,,,27.59363291,0,1,0,0,0,0,0,0
5/30/2025 11:30,0.6181813,32.49194,65.60905,683.65546,0,0,,,27.38797418,0,1,0,0,0,0,0,0
5/30/2025 11:40,0.62462145,32.52036,63.29782,702.3671,0,0,,,27.54553942,0,1,0,0,0,0,0,0
5/30/2025 11:50,0.6264853,31.928942,63.330906,686.0142,0,0,,,27.57221124,0,1,0,0,0,0,0,0
5/30/2025 12:00,0.60416985,32.606205,63.580666,671.5024,0,0,,,27.57987235,0,1,0,0,0,0,0,0
5/30/2025 12:10,0.6060369,32.69808,62.8446,653.15906,0,0,,,27.22236331,0,1,0,0,0,0,0,0
5/30/2025 12:20,0.60724497,32.509262,63.070904,684.78,0,0,,,27.22370553,0,1,0,0,0,0,0,0
5/30/2025 12:30,0.5818185,32.065765,62.256855,652.77344,0,0,,,27.33738775,0,1,0,0,0,0,0,0
5/30/2025 12:40,0.5603707,31.98348,63.41014,706.59265,0,0,,,27.55225942,0,1,0,0,0,0,0,0
5/30/2025 12:50,0.551795,32.442936,63.641758,666.23254,0,0,,,27.58097013,0,1,0,0,0,0,0,0
5/30/2025 13:00,0.5610744,32.286297,63.29623,674.31335,133.3333333,0,,,27.75509317,0,1,0,0,0,0,0,0
5/30/2025 13:10,0.55922925,32.38664,63.23528,681.55615,0,0,,,27.9032852,0,1,0,0,0,0,0,0
5/30/2025 13:20,0.56083184,32.928097,61.742302,684.18835,0,0,,,27.54547275,0,1,0,0,0,0,0,0
5/30/2025 13:30,0.5427523,32.517162,62.36257,680.95795,0,0,,,27.89721575,0,1,0,0,0,0,0,0
5/30/2025 13:40,0.545486,32.487198,61.382763,678.8396,0,0,,,27.91380131,0,1,0,0,0,0,0,0
5/30/2025 13:50,0.54956406,32.880592,61.978745,682.9114,0,0,,,28.83629665,0,1,0,0,0,0,0,0
5/30/2025 14:00,0.56679696,32.42454,62.517292,693.19836,0,0,,,28.83506332,0,1,0,0,0,0,0,0
5/30/2025 14:10,0.5312081,32.2847,63.097874,664.8647,0,0,,,29.53345733,0,1,0,0,0,0,0,0
5/30/2025 14:20,0.54445326,32.23204,60.696224,678.65735,0,0,,,29.60219503,0,1,0,0,0,0,0,0
5/30/2025 14:30,0.54581535,31.999796,60.260006,645.0982,0,0,,,28.46308647,0,1,0,0,0,0,0,0
5/30/2025 14:40,0.544993,31.753529,63.54936,586.91626,0,0,,,29.51336649,0,1,0,0,0,0,0,0
5/30/2025 14:50,0.45017108,31.65806,61.801575,445.42245,0,0,,,29.53345733,0,1,0,0,0,0,0,0
5/30/2025 15:00,0.43970907,31.684397,60.668896,455.2699,0,0,,,28.87814258,0,1,0,0,0,0,0,0
5/30/2025 15:10,0.40137175,31.342012,61.76136,362.48972,0,0,,,29.53345733,0,1,0,0,0,0,0,0
5/30/2025 15:20,0.3021272,31.246029,62.75172,218.58519,0,0,,,29.53415844,0,1,0,0,0,0,0,0
5/30/2025 15:30,0.21444415,31.151052,64.0968,193.90747,0,0,,,29.53345733,0,1,0,0,0,0,0,0
5/30/2025 15:40,0.17574528,31.162962,61.850193,133.44223,0,0,,,28.89106017,0,1,0,0,0,0,0,0
5/30/2025 15:50,0.13237453,30.890892,63.495186,79.90794,0,0,,,29.48393169,0,1,0,0,0,0,0,0
