t0,ph_abs_error,ec_abs_error,ph_signed_error,ec_signed_error
2025-08-06 10:00:00,0.4784033917471415,0.6636542028766872,-0.4784033917471415,-0.6636542028766872
2025-08-06 16:30:00,0.08345098725348699,0.5776344039480361,0.08345098725348699,-0.5776344039480361
2025-08-07 10:00:00,0.5722575607263138,0.24306293466949702,0.5722575607263138,0.24306293466949702
2025-08-07 13:00:00,0.9389706895419376,0.12531992432785444,0.9389706895419376,0.12531992432785444
2025-08-10 08:20:00,0.7739924993987479,1.5594742297073951,-0.7739924993987479,-1.5594742297073951
2025-08-10 15:20:00,0.7063607894420381,0.4168861735807843,0.7063607894420381,0.4168861735807843
2025-08-11 08:10:00,0.31136199647574525,1.9044228892909147,-0.31136199647574525,1.9044228892909147
2025-08-12 08:30:00,0.7976757148407145,0.10964697472384,0.7976757148407145,-0.10964697472384
2025-08-13 11:20:00,0.5404444451844448,0.3167303432361286,-0.5404444451844448,0.3167303432361286
2025-08-14 12:30:00,0.2022803703703726,0.22822854507555945,-0.2022803703703726,-0.22822854507555945
2025-08-14 16:20:00,0.9465947564472561,0.526584421514201,0.9465947564472561,0.526584421514201
2025-08-17 08:10:00,1.8086172504810012,0.8912745685576335,-1.8086172504810012,-0.8912745685576335
2025-08-17 12:40:00,0.20378496239871424,0.3366059992876158,0.20378496239871424,-0.3366059992876158
2025-08-18 08:30:00,1.1281654124579124,0.33007474765175315,-1.1281654124579124,-0.33007474765175315
2025-08-18 14:40:00,1.1080907120194627,0.12850208986251865,-1.1080907120194627,0.12850208986251865
2025-08-19 12:30:00,0.4594579172679172,0.8023048638719121,0.4594579172679172,0.8023048638719121
2025-08-19 17:30:00,0.42407764337514386,0.41428562766772214,-0.42407764337514386,0.41428562766772214
2025-08-20 12:00:00,0.8923478783253795,0.3751158840748543,0.8923478783253795,0.3751158840748543
2025-08-20 12:20:00,0.0160523335460816,0.2444759039667499,0.0160523335460816,0.2444759039667499
2025-08-21 13:00:00,0.8899160107022608,0.03765350469530471,0.8899160107022608,-0.03765350469530471
2025-08-21 15:00:00,1.2634594642394648,0.5814456955091734,-1.2634594642394648,0.5814456955091734
2025-08-25 09:00:00,0.7700164041514039,0.5256025330405161,-0.7700164041514039,0.5256025330405161
2025-08-25 16:00:00,2.3448259370721862,0.11110440285872852,2.3448259370721862,-0.11110440285872852
2025-08-26 12:00:00,0.5076131176693677,0.12598273977503577,0.5076131176693677,0.12598273977503577
2025-08-26 16:30:00,0.13803788059163047,0.08327571817156004,-0.13803788059163047,0.08327571817156004
2025-08-27 11:40:00,0.9742889428626924,0.20670218594505424,-0.9742889428626924,0.20670218594505424
2025-08-27 14:10:00,0.6345038828763832,0.2000448144295781,0.6345038828763832,-0.2000448144295781
2025-08-28 13:30:00,2.295848421809671,0.3072460191739285,-2.295848421809671,0.3072460191739285
2025-08-28 15:00:00,1.4507873490860987,0.12154195871037693,1.4507873490860987,-0.12154195871037693
2025-08-31 08:20:00,1.8509135292485297,0.34314253658837657,-1.8509135292485297,0.34314253658837657
2025-08-31 12:30:00,0.4786373951973939,0.14469398375971598,-0.4786373951973939,-0.14469398375971598
2025-09-01 08:30:00,0.5489976069763571,0.21065548211946777,-0.5489976069763571,0.21065548211946777
2025-09-01 12:30:00,1.4365369114219124,0.12669478607688525,1.4365369114219124,0.12669478607688525
2025-09-02 08:30:00,1.618038570873571,0.11382299499103105,-1.618038570873571,0.11382299499103105
2025-09-02 15:00:00,0.27098925315425504,0.055458620823511245,0.27098925315425504,-0.055458620823511245
2025-09-03 09:00:00,0.8825062487974993,0.24183782865487463,-0.8825062487974993,0.24183782865487463
2025-09-03 15:20:00,0.5093669939319927,0.0740134240682031,0.5093669939319927,-0.0740134240682031
2025-09-07 08:50:00,0.7001823154160647,0.3898581707487961,-0.7001823154160647,0.3898581707487961
2025-09-07 15:30:00,0.11858823912199057,0.21019994311363244,-0.11858823912199057,-0.21019994311363244
2025-09-08 09:30:00,0.3535234786972268,0.22843050222246006,-0.3535234786972268,0.22843050222246006
2025-09-08 13:50:00,0.6918086351148851,0.15315165425372668,0.6918086351148851,-0.15315165425372668
2025-09-09 08:30:00,0.733799333074332,0.04698191434129362,-0.733799333074332,0.04698191434129362
2025-09-09 14:10:00,0.43772009620009733,0.08958056071763665,-0.43772009620009733,-0.08958056071763665
2025-09-09 15:40:00,0.052919479409480275,0.19306425898436777,0.052919479409480275,0.19306425898436777
2025-09-09 18:40:00,0.31632310504310635,0.1264224963931661,0.31632310504310635,-0.1264224963931661
2025-09-10 07:50:00,0.19787712000962188,0.04871578500527257,-0.19787712000962188,0.04871578500527257
2025-09-10 11:30:00,0.031979521312020864,0.029645716902026498,0.031979521312020864,0.029645716902026498
2025-09-10 13:50:00,0.3520556622544131,0.021475660253677253,-0.3520556622544131,-0.021475660253677253
2025-09-10 15:50:00,1.0358574729437224,0.031908224744744085,1.0358574729437224,-0.031908224744744085
2025-09-11 07:50:00,0.1767067922355423,0.11557253532180714,-0.1767067922355423,0.11557253532180714
2025-09-11 11:20:00,0.539899613395864,0.13831695776152886,0.539899613395864,-0.13831695776152886
2025-09-11 13:30:00,0.673009328634329,0.014687472174307992,-0.673009328634329,-0.014687472174307992
2025-09-11 14:10:00,0.19419503750878775,0.04422826800909169,-0.19419503750878775,0.04422826800909169
2025-09-11 17:20:00,0.034200813307062816,0.03533964058114397,0.034200813307062816,-0.03533964058114397
2025-09-11 18:10:00,0.5379569679857186,0.16872520376232775,-0.5379569679857186,0.16872520376232775
