hour_sin,hour_cos,doy_sin,doy_cos,is_weekend,irrigation_flag,fertigation_flag,fert_a_flag,fert_b_flag,time_since_irrigation_minutes,time_since_fertigation_minutes,irr_sum_1h,irr_flag_count_1h,irr_flag_density_1h,irr_sum_3h,irr_flag_count_3h,irr_flag_density_3h,irr_sum_6h,irr_flag_count_6h,irr_flag_density_6h,fert_count_6h,fert_a_count_6h,fert_b_count_6h,fert_density_6h,irr_sum_24h,irr_flag_count_24h,irr_flag_density_24h,fert_count_24h,fert_a_count_24h,fert_b_count_24h,fert_density_24h,internal_air_temp_c_roll_mean_1h,internal_air_temp_c_roll_std_1h,internal_air_temp_c_roll_min_1h,internal_air_temp_c_roll_max_1h,internal_air_temp_c_roll_mean_3h,internal_air_temp_c_roll_std_3h,internal_air_temp_c_roll_min_3h,internal_air_temp_c_roll_max_3h,internal_air_temp_c_roll_mean_6h,internal_air_temp_c_roll_std_6h,internal_air_temp_c_roll_min_6h,internal_air_temp_c_roll_max_6h,internal_air_temp_c_roll_mean_24h,internal_air_temp_c_roll_std_24h,internal_air_temp_c_roll_min_24h,internal_air_temp_c_roll_max_24h,internal_air_temp_c_diff_10m,internal_air_temp_c_diff_1h,internal_air_temp_c_slope_1h,internal_air_temp_c_slope_3h,internal_rh_%_roll_mean_1h,internal_rh_%_roll_std_1h,internal_rh_%_roll_min_1h,internal_rh_%_roll_max_1h,internal_rh_%_roll_mean_3h,internal_rh_%_roll_std_3h,internal_rh_%_roll_min_3h,internal_rh_%_roll_max_3h,internal_rh_%_roll_mean_6h,internal_rh_%_roll_std_6h,internal_rh_%_roll_min_6h,internal_rh_%_roll_max_6h,internal_rh_%_roll_mean_24h,internal_rh_%_roll_std_24h,internal_rh_%_roll_min_24h,internal_rh_%_roll_max_24h,internal_rh_%_diff_10m,internal_rh_%_diff_1h,internal_rh_%_slope_1h,internal_rh_%_slope_3h,internal_radiation_roll_mean_1h,internal_radiation_roll_std_1h,internal_radiation_roll_min_1h,internal_radiation_roll_max_1h,internal_radiation_roll_mean_3h,internal_radiation_roll_std_3h,internal_radiation_roll_min_3h,internal_radiation_roll_max_3h,internal_radiation_roll_mean_6h,internal_radiation_roll_std_6h,internal_radiation_roll_min_6h,internal_radiation_roll_max_6h,internal_radiation_roll_mean_24h,internal_radiation_roll_std_24h,internal_radiation_roll_min_24h,internal_radiation_roll_max_24h,internal_radiation_diff_10m,internal_radiation_diff_1h,internal_radiation_slope_1h,internal_radiation_slope_3h,ET0_roll_mean_1h,ET0_roll_std_1h,ET0_roll_min_1h,ET0_roll_max_1h,ET0_roll_mean_3h,ET0_roll_std_3h,ET0_roll_min_3h,ET0_roll_max_3h,ET0_roll_mean_6h,ET0_roll_std_6h,ET0_roll_min_6h,ET0_roll_max_6h,ET0_roll_mean_24h,ET0_roll_std_24h,ET0_roll_min_24h,ET0_roll_max_24h,ET0_diff_10m,ET0_diff_1h,ET0_slope_1h,ET0_slope_3h,vpd_proxy,soil_temp_mean_6h,soil_temp_std_6h,soil_temp_slope_6h,soil_temp_mean_24h,soil_temp_std_24h,soil_temp_slope_24h,rad_x_temp,et0_x_temp,rh_x_temp,irr6h_x_radiation,ph_prev,ec_prev
0.258819045102521,-0.9659258262890682,0.3294084822245304,-0.9441875088341993,0.0,0.0,0.0,0.0,0.0,110.0,2570.0,0.0,0.0,0.0,133.3333333,1.0,0.05555555555555555,266.6666666,2.0,0.05555555555555555,0.0,0.0,0.0,0.0,533.3333332,4.0,0.027777777777777776,0.0,0.0,0.0,0.0,33.14574966666667,0.06075618267623599,33.057644,33.244003,32.15096716666667,0.8848596606780116,30.783577,33.244003,30.1315415,2.518999326164174,24.47812,33.244003,27.762703993055556,4.188578706564588,21.436491,33.463634,-0.009976999999999236,0.5343760000000017,0.08906266666666696,0.1680655000000001,61.4321675,1.249078567521173,59.58328,63.344994,61.85652244444444,1.9187962759437638,58.707886,65.60702,66.74172722222222,6.32625064155588,58.707886,77.86279,72.89409421527779,9.827194295640718,58.63053,87.37683,-2.5315499999999957,-4.413072999999997,-0.7355121666666662,-0.1383704444444444,632.3826150000001,26.701967004490914,580.56335,656.3337,492.96198944444444,109.99406189872106,365.34015,656.3337,372.8882262222222,175.61853464000802,56.608624,656.3337,212.66523121527777,248.60867399340697,0.0,716.5025,-21.70119999999997,82.5797,13.763283333333334,7.703258333333334,0.5741218583333333,0.06529170743148348,0.46003965,0.623662,0.41490866111111113,0.13339171024387828,0.2654991,0.623662,0.314586249,0.16113260024032858,0.044145115,0.623662,0.18831854127083333,0.20727920008132789,0.0,0.623662,-0.001917399999999958,0.15413122,0.025688536666666668,0.015210256666666668,13.390734295223998,27.450816576078243,4.135570071091288,0.3045979930922984,26.825837298238667,4.3539806110478905,0.013287727256025672,21026.434561275,20.371202776353,1974.0935704776,169235.3332910245,6.71,0.29
1.2246467991473532e-16,-1.0,0.04302223300453059,-0.99907411510223,1.0,0.0,0.0,0.0,0.0,130.0,4360.0,0.0,0.0,0.0,133.3333333,1.0,0.05555555555555555,266.6666666,2.0,0.05555555555555555,0.0,0.0,0.0,0.0,533.3333332,4.0,0.027777777777777776,0.0,0.0,0.0,0.0,34.94352083333334,0.244639561507761,34.61166,35.250526,34.64146161111111,0.5325018136118146,33.294445,35.250526,32.12770827777777,3.105386658921874,24.099506,35.250526,28.34133884027778,4.9497120361336675,20.810352,35.250526,0.09183000000000163,-0.42217999999999734,-0.07036333333333289,0.12202022222222236,55.545587833333336,0.6436919818130107,54.378212,56.25084,57.72314244444445,2.470877431573734,54.378212,63.17055,65.03608702777778,10.148836097480137,54.378212,89.80736,69.44558136111111,11.779239156527002,53.074856,97.45607,1.2850579999999994,-0.16757000000000488,-0.027928333333334148,-0.597348055555556,808.1395000000001,19.265409728414845,785.0068,826.6289,616.6225650000001,176.26759501850674,396.75232,826.6289,456.2746244444445,222.4474664413402,70.25471,826.6289,229.35891418125004,299.15510782172066,0.0,883.87946,6.030999999999949,4.525899999999979,0.7543166666666631,20.85705833333333,0.67022785,0.02288450511767853,0.6420727,0.70787686,0.5084251438888888,0.14089258146278186,0.33437496,0.70787686,0.3733022397222222,0.18324666556084762,0.053094406,0.70787686,0.18300955434722221,0.2350021238158927,0.0,0.7113307,0.03484376,0.09266996000000005,0.015444993333333342,0.019966031111111116,15.386392661877002,30.698208733198385,5.252705014551683,0.45509534992785006,28.86394682752625,5.857141502882726,0.0006012431106703353,27451.772381922,24.565797532241405,1931.7097338123,210943.41328059745,6.71,0.29
0.258819045102521,-0.9659258262890682,-0.09453674981719933,-0.9955213724144752,0.0,1.0,1.0,1.0,0.0,0.0,0.0,100.0,1.0,0.16666666666666666,100.0,1.0,0.05555555555555555,100.0,1.0,0.027777777777777776,1.0,1.0,0.0,0.027777777777777776,200.0,2.0,0.013888888888888888,1.0,1.0,0.0,0.006944444444444444,34.07616616666667,0.0976149055098944,33.922565,34.17191,33.305729222222226,0.9393758871095905,31.380821,34.17191,30.245508500000003,3.687575543848688,22.626102,34.17191,28.491225993055554,3.761586126736399,22.626102,34.17191,0.1409540000000007,0.0026670000000024174,0.0004445000000004029,0.20888183333333327,62.747860833333334,1.1775180709816169,61.723133,64.82664,62.54054711111111,2.5633275429706015,58.39639,68.75859,71.81315719444446,10.460254058397178,58.39639,90.21316,73.20890541666667,11.294752827395687,57.53122,90.21316,1.4472759999999951,5.8331699999999955,0.9721949999999993,-0.3745764444444448,582.6673033333334,85.85318357389102,451.60403,686.4149,460.47349333333335,108.81048854663142,285.8055,686.4149,301.11296894444445,191.94920140185067,0.0,686.4149,186.61902194604167,235.89863145388162,0.0,686.4149,25.124599999999987,400.6094,66.76823333333333,23.687234444444442,0.480055045,0.07394059474759915,0.3789545,0.5832197,0.37951388999999996,0.08432134186192686,0.3005763,0.5832197,0.25219514469444443,0.1543141725006724,0.003917425,0.5832197,0.17103447886111112,0.2192975283389399,0.0,0.6285308,0.04692094999999996,0.236753,0.03945883333333333,0.019866092777777775,12.0095442026304,28.415442542688794,4.070743066462699,0.31618817754262196,29.351197004728174,4.461906665100799,-0.0013879750881833353,23436.8569931736,19.9133741189208,2213.43197973696,68641.49,8.2,0.29
-0.4999999999999997,-0.8660254037844388,-0.24702218048093527,-0.9690098257244063,0.0,0.0,0.0,0.0,0.0,30.0,300.0,100.0,1.0,0.16666666666666666,233.3333333,2.0,0.1111111111111111,466.6666666,4.0,0.1111111111111111,1.0,0.0,1.0,0.027777777777777776,833.3333332,7.0,0.04861111111111111,2.0,0.0,2.0,0.013888888888888888,33.94387233333333,0.13530206766312175,33.722282,34.07313,34.283597166666674,0.3123213436669897,33.722282,34.777847,33.95392291666667,0.905310597002061,31.022135,34.936596,28.37278588194444,4.540279556852513,21.414696,34.936596,-0.12932200000000194,-0.3225089999999966,-0.05375149999999943,-0.04114805555555555,56.12397366666667,0.6218588449401581,55.4095,56.881992,55.74707900000001,0.8733237823366502,53.518246,57.16515,57.67656630555555,3.093016662352569,53.518246,64.48164,71.34680936805556,10.731083013342449,53.518246,86.61485,0.41310399999999703,0.8223100000000017,0.13705166666666693,-0.0541503333333332,662.6815,38.24587519411913,626.31384,720.3827,754.2427616666666,79.97908144660713,626.31384,837.6075,592.9243641666667,220.6642974971438,199.40749,837.6075,209.28283540694443,277.3773075566638,0.0,837.6075,-12.769259999999917,-63.62155999999993,-10.603593333333322,-8.791511111111113,0.5948980233333333,0.009385493299870746,0.57735777,0.6049977,0.6205483977777777,0.04423111529204835,0.5261304,0.69623655,0.51888573,0.1300873534976724,0.304996,0.69623655,0.1774901845138889,0.23128392626096153,0.0,0.69623655,0.003810300000000044,-0.009978349999999914,-0.0016630583333333189,-0.0025433166666666653,14.847399720095002,34.953539473705305,2.698663723193371,0.2587856448412704,28.854606524487597,5.420214727631612,0.009959766038359883,21196.699417578002,20.3024865095425,1899.6175279905,292279.79195824574,7.11,0.361
1.2246467991473532e-16,-1.0,-0.3131070409358267,-0.9497178427914317,1.0,1.0,1.0,0.0,1.0,0.0,0.0,100.0,1.0,0.16666666666666666,233.3333333,2.0,0.1111111111111111,233.3333333,2.0,0.05555555555555555,1.0,0.0,1.0,0.027777777777777776,633.3333332,5.0,0.034722222222222224,1.0,0.0,1.0,0.006944444444444444,33.89516833333334,0.1628856364876538,33.686028,34.09044,34.007339333333334,0.3156227957938367,33.208843,34.359272,33.05401033333333,1.330221727957377,29.45278,34.359272,29.1839235,3.4069035294369274,24.579288,34.359272,0.03853600000000057,-0.3736559999999969,-0.06227599999999948,0.03317600000000019,57.08727366666667,0.5391596466445953,56.482742,57.96167,57.54889466666667,1.824226340814367,54.521152,60.85293,62.01796605555556,5.865498521772632,54.521152,76.64478,72.22377602777777,10.337254744789536,54.521152,85.80514,1.409175999999995,2.0998400000000004,0.3499733333333334,-0.34234333333333367,771.77691,25.483484272559373,732.9287,805.3408,742.1164111111111,77.32179984962254,602.4283,834.3652,558.9761408333334,203.42679696799954,185.78078,834.3652,211.1594770201389,287.84058164194937,0.0,834.3652,-20.246899999999982,-50.54883999999993,-8.424806666666655,12.697711111111115,0.6393722599999999,0.06892641861796814,0.52458316,0.6891209,0.5940961561111111,0.09892883975885657,0.41757706,0.6891209,0.44093587944444446,0.17509473185202676,0.1655656,0.6891209,0.16770711338194444,0.22559467646441222,0.0,0.6891209,-0.06112993999999994,-0.14534998,-0.024224996666666665,0.011233894444444448,14.1772435053812,32.29555669031586,3.8227988786657785,0.33630745995003,29.623987391724786,4.054983130538876,0.01782770998677287,24717.700850586803,17.691338352742243,1954.73204946188,171016.6966422357,6.75,0.387
0.258819045102521,-0.9659258262890682,-0.3617137307297674,-0.9322892131745134,0.0,0.0,0.0,0.0,0.0,10.0,10.0,100.0,1.0,0.16666666666666666,233.3333333,2.0,0.1111111111111111,366.6666666,3.0,0.08333333333333333,1.0,0.0,1.0,0.027777777777777776,633.3333332,5.0,0.034722222222222224,1.0,0.0,1.0,0.006944444444444444,34.890842,0.2540394933154199,34.46373,35.199,34.64425327777778,0.4735833916405385,33.705868,35.239433,32.15514966666667,3.11842664085984,25.547533,35.239433,29.340484673611115,3.977323091990322,23.379162,35.239433,-0.042855999999993344,-0.04889599999999916,-0.008149333333333194,0.04732427777777796,61.18656766666666,0.8532963737924204,60.67684,62.895603,61.93336577777778,1.486408072316025,59.485016,65.208496,67.88266941666667,7.568733649408438,59.485016,82.770454,71.87102643055556,8.408755234125193,58.26821,85.80847,1.812223000000003,3.4105869999999996,0.5684311666666666,-0.04635555555555568,737.7301483333334,81.2432998971639,602.89044,815.0309,558.0741377777779,140.75336249994228,433.56345,815.0309,399.92620205555556,217.45974396282153,62.92025,815.0309,220.78629530854167,301.81456825004346,0.0,925.842,-6.2065000000000055,250.27874999999995,41.71312499999999,17.748494444444443,0.6344045099999999,0.064424556007289,0.529009,0.69461095,0.4628749855555555,0.13096855564834892,0.34374472,0.69461095,0.33109114700000003,0.18448365577130488,0.04376914,0.69461095,0.17631249913194444,0.23987791837004838,0.0,0.7092522,0.0046188199999999124,0.2628908999999999,0.04381514999999999,0.01734157388888889,12.918372236007482,30.49671328115814,4.4704948910543,0.34223570840681866,30.328986085132076,4.51643158084555,-0.001623448339212599,28160.260016529603,24.1837721047098,2189.7911763992524,296568.946612745,6.86,0.52
-0.9659258262890683,-0.25881904510252063,-0.3617137307297674,-0.9322892131745134,0.0,0.0,0.0,0.0,0.0,90.0,370.0,0.0,0.0,0.0,133.3333333,1.0,0.05555555555555555,366.6666666,3.0,0.08333333333333333,0.0,0.0,0.0,0.0,733.3333332,6.0,0.041666666666666664,1.0,0.0,1.0,0.006944444444444444,31.377047500000003,0.393775247204575,31.044619,32.003906,32.27907283333333,0.7565774381953333,31.044619,33.22,33.332446250000004,1.230336845826613,31.044619,34.9474,29.416389444444448,4.025334949391777,23.379162,35.239433,0.05226299999999995,-1.1156919999999957,-0.18594866666666596,-0.12517188888888875,70.29899233333335,0.5978358846873908,69.58329,71.18951,67.44992905555556,2.639408554610348,63.48665,71.18951,65.6522256111111,2.7334109858872306,61.585728,71.18951,72.37094913194444,7.880287944473716,59.485016,85.80847,0.4745899999999921,1.3077499999999986,0.21795833333333312,0.3286950000000001,84.7168116666667,17.67281525523667,68.09447,107.46612,126.22413211111113,71.46997558488101,63.587917,295.17145,449.5081824444444,337.99895444912477,63.587917,855.1342,214.0235039404861,291.0633909656249,0.0,855.1342,-4.370069999999998,33.98780400000001,5.664634000000002,-22.02287888888889,0.0761020433333333,0.006526440986895286,0.06572059,0.08408261,0.12630973527777778,0.06325909486739599,0.063920245,0.29000685,0.3824469281944445,0.27171303379571393,0.063920245,0.7277527,0.1795265723611111,0.24161758592359459,0.0,0.7277527,-0.014346999999999999,0.0018003449999999949,0.00030005749999999914,-0.016976378333333333,8.9591640789218,35.98788246653039,1.4207467738487998,-0.07443033011998226,30.390340484466023,4.536813791393873,0.00520477297779371,3205.9657015161,2.04370543220038,2213.77179210782,37801.88499312693,6.81,0.325
0.258819045102521,-0.9659258262890682,-0.37770796520396466,-0.9259247771938499,0.0,0.0,0.0,0.0,0.0,60.0,1420.0,0.0,0.0,0.0,133.3333333,1.0,0.05555555555555555,266.6666666,2.0,0.05555555555555555,0.0,0.0,0.0,0.0,733.3333332,6.0,0.041666666666666664,1.0,0.0,1.0,0.006944444444444444,34.267168,0.2479752699430383,33.878483,34.616062,33.94618644444444,0.5658988167228219,32.406113,34.616062,30.704428555555562,3.952084916867708,22.751322,34.616062,29.255319979166668,4.138799021864342,22.751322,35.199,0.18473800000000296,1.0665619999999976,0.17776033333333294,0.13827788888888884,63.54864683333333,1.5136574134921854,61.019794,65.04126,65.24045661111111,1.858929187911136,61.019794,67.60473,71.65489919444445,7.704275285762238,61.019794,83.954475,73.23803265277779,8.471396694385255,61.000813,85.85206,-1.648272999999996,0.12491999999999592,0.02081999999999932,-0.23848461111111124,572.4829966666666,143.68450725129907,350.92392,761.0825,420.66502555555553,156.74860859008817,157.6461,761.0825,284.5341905833333,196.7112681267749,0.0,761.0825,202.56991739097222,284.5226923483273,0.0,855.1342,79.92062999999996,534.40654,89.06775666666665,19.920987222222223,0.4909652533333333,0.09308388831676682,0.3920005,0.61633456,0.38709758722222226,0.09406319318506681,0.2541871,0.61633456,0.2550101918888889,0.16586086950840576,0.0,0.61633456,0.1748791245625,0.23889856868490772,0.0,0.7277527,0.05027758999999998,0.26415449999999996,0.044025749999999995,0.018198245,12.75813492687006,29.186447757201652,4.998591515358596,0.3634149066725459,30.442633985523223,4.86839785334565,-0.0005256224279835347,26345.679007115,21.33507534170272,2185.792707312994,202955.33328259448,8.14,0.3605
-0.7071067811865471,-0.7071067811865479,-0.37770796520396466,-0.9259247771938499,0.0,1.0,1.0,0.0,1.0,0.0,0.0,100.0,1.0,0.16666666666666666,233.3333333,2.0,0.1111111111111111,366.6666666,3.0,0.08333333333333333,1.0,0.0,1.0,0.027777777777777776,633.3333332,5.0,0.034722222222222224,1.0,0.0,1.0,0.006944444444444444,33.969283,0.09158730675479072,33.844704,34.105984,34.26819388888889,0.261077863064778,33.844704,34.68281,34.28841502777778,0.28912957009882984,33.5495,34.68281,29.27238082638889,4.152200983388145,22.751322,34.68281,-0.06983600000000223,-0.25656899999999894,-0.04276149999999982,-0.03598000000000015,57.911855833333334,1.4637189714546568,55.87273,59.687904,56.512320222222215,1.4110347787688757,54.387646,59.687904,59.717519499999995,3.8587071534643194,54.387646,66.47323,72.22333122222223,9.868365268413417,54.387646,85.85206,-0.3662490000000034,2.800415000000001,0.4667358333333335,0.14206505555555538,301.5114166666667,102.01234379219699,175.92455,464.5484,594.8838988888888,230.07717406071527,175.92455,812.56195,580.7897019444443,231.61978643969576,157.6461,812.56195,195.2416869048611,271.48852973553437,0.0,812.56195,-117.66010000000003,-317.73058000000003,-52.95509666666667,-32.15144333333333,0.2224364933333333,0.07629185087681817,0.16976264,0.37375772,0.48543979555555555,0.20168667496158565,0.16976264,0.699364,0.49861163861111113,0.17667114764876357,0.16976264,0.699364,0.16810008838194446,0.22811985860013212,0.0,0.699364,0.004931100000000022,-0.26353064,-0.04392177333333333,-0.025835425,13.767465457348802,36.3990507697678,0.804321089354581,0.07824530680482095,30.419114343517858,4.835307131561434,0.008946647192828117,7245.386912983679,6.7781533284288,2007.72385426512,78495.05398572817,9.49,0.5821
-0.4999999999999997,-0.8660254037844388,-0.42500033996955394,-0.9051931898913975,1.0,0.0,0.0,0.0,0.0,70.0,190.0,0.0,0.0,0.0,133.3333333,1.0,0.05555555555555555,366.6666666,3.0,0.08333333333333333,1.0,0.0,1.0,0.027777777777777776,633.3333332,5.0,0.034722222222222224,1.0,0.0,1.0,0.006944444444444444,34.6169985,0.16033192331036078,34.386154,34.83253,34.70411444444444,0.17060860754180704,34.386154,34.98822,34.27258947222222,0.6063228650609295,32.758255,34.98822,29.191532833333333,4.355759614369547,21.847218,34.98822,-0.11257200000000012,-0.34806800000000493,-0.05801133333333416,-0.02157511111111137,56.68658683333334,0.6016005037492427,55.97699,57.390636,56.110543388888885,0.8194111394549123,54.57897,57.390636,57.56854008333333,2.0871655078646354,54.57897,61.560886,72.29639075,10.706611915171091,54.57897,86.319695,0.5127260000000007,1.668765999999998,0.27812766666666633,0.07545127777777773,732.1832383333334,74.29986320555251,597.8167,792.2058,766.5641005555556,51.01692769416698,597.8167,822.0269,603.3423533333332,204.87411985880115,170.7019,822.0269,203.93123147222224,271.0538540966921,0.0,822.0269,-98.81623000000002,-176.5540000000001,-29.425666666666682,-11.628496666666669,0.5961292983333334,0.06054163773280055,0.5255608,0.6713808,0.6256725611111111,0.05045196934973528,0.5255608,0.7142228,0.49505762166666667,0.15560197914981622,0.231523,0.7142228,0.16498500361805554,0.22182258272599562,0.0,0.7142228,-0.030227499999999963,-0.11283379999999998,-0.018805633333333332,-0.002145174444444441,14.651721523460557,36.25883956643152,1.5049975411218728,0.21240033546443302,30.454175405109297,5.282940891626748,0.002006182860349407,20556.617109971798,18.0720146051632,1973.443247653944,219199.4566268122,9.22,0.5503
