run,train_start,train_end,test_start,test_end,train_rows,test_rows,mae_internal_air_temp_c,rmse_internal_air_temp_c,r2_internal_air_temp_c,mae_internal_radiation,rmse_internal_radiation,r2_internal_radiation,mae_ET0,rmse_ET0,r2_ET0,mae_internal_rh_pct,rmse_internal_rh_pct,r2_internal_rh_pct
27,2025-05-29 01:00:00,2025-07-05 01:10:00,2025-07-05 01:20:00,2025-07-08 01:10:00,5328,432,0.2933884296574952,0.38607623765177923,0.9906210934512846,18.80867998980752,33.7230189245698,0.9797379398869684,0.01158683115621364,0.021378635617976677,0.9906124218955931,1.4732543342061772,1.8761025445178354,0.9653533899631838
28,2025-05-29 01:00:00,2025-07-06 01:10:00,2025-07-06 01:20:00,2025-07-09 01:10:00,5472,432,0.2436737243258594,0.33123296249613315,0.9926677531382392,16.47199855002252,28.53324370323892,0.9859484935088259,0.008247138605555196,0.014035921278734651,0.995721587976658,1.4565305941649682,1.8600389594837448,0.964696992303447
29,2025-05-29 01:00:00,2025-07-07 01:10:00,2025-07-07 01:20:00,2025-07-10 01:10:00,5616,432,0.21805208524713457,0.2802748747228825,0.9948629710433228,16.12531273559466,28.484435761386507,0.9858578770170736,0.007976197060011935,0.013304742629635005,0.9960749587597637,1.5601371545972698,1.9639682125276,0.9639528012802757
30,2025-05-29 01:00:00,2025-07-08 01:10:00,2025-07-08 01:20:00,2025-07-11 01:10:00,5760,432,0.20879226018540875,0.3020411133840815,0.99441476836647,14.431303788995463,25.621092638129777,0.9889768446952366,0.010301933968162678,0.02009946915523574,0.9909239854571019,1.292970479716459,1.7329483877207816,0.9726510047728277
31,2025-05-29 01:00:00,2025-07-09 01:10:00,2025-07-09 01:20:00,2025-07-12 01:10:00,5904,432,0.23361086248191879,0.3212508739799134,0.993759109395949,14.68698226954738,26.34104169495728,0.9895531265996454,0.010367443337220884,0.01957942754688608,0.9919121509693112,1.3872046864144552,1.866742767441667,0.9725333908048829
32,2025-05-29 01:00:00,2025-07-10 01:10:00,2025-07-10 01:20:00,2025-07-13 01:10:00,6048,432,0.29811969406655836,0.39684995070326595,0.9900916687627013,15.3806456780942,26.3796320790509,0.9911450563296575,0.011999486415499416,0.02141097418460915,0.990801879852868,1.6209381396065041,2.257091366113184,0.9618327239140099
33,2025-05-29 01:00:00,2025-07-11 01:10:00,2025-07-11 01:20:00,2025-07-14 01:10:00,6192,432,0.27962163659243217,0.3758481290958493,0.9906336045262778,14.025723522367143,24.305638804407852,0.9929528203933601,0.01060458895864094,0.016892491105647844,0.9944929152293582,1.7107701035486553,2.2898724686058354,0.9561161240772869
34,2025-05-29 01:00:00,2025-07-12 01:10:00,2025-07-12 01:20:00,2025-07-15 01:10:00,6336,432,0.2535385240814104,0.3414795199259252,0.9922471367145691,12.532628557502097,22.134802870333818,0.993643252716673,0.010123562803864124,0.016072554608343663,0.9947473559814162,1.4414429210834667,1.92041559373191,0.9647941982083619
35,2025-05-29 01:00:00,2025-07-13 01:10:00,2025-07-13 01:20:00,2025-07-16 01:10:00,6480,432,0.2327859057044058,0.32491220221130973,0.9929362918162239,12.548270139704426,23.073754445095936,0.9922718058051574,0.009133960084036578,0.015906203894995346,0.9945242328119909,1.377453711062188,1.7090681651246669,0.9664582198020745
36,2025-05-29 01:00:00,2025-07-14 01:10:00,2025-07-14 01:20:00,2025-07-17 01:20:00,6624,432,0.25098924673109224,0.3237913044375197,0.9938855981881213,15.727237282149666,32.51337038205075,0.9846695807285347,0.010095704712728614,0.017827136877461326,0.9933423044730277,1.1863101927155115,1.6436821970853013,0.9726260808196003
37,2025-05-29 01:00:00,2025-07-15 01:10:00,2025-07-15 01:20:00,2025-07-18 01:20:00,6768,432,0.42225674676346325,0.6853737864318178,0.977278144877447,19.866512121622538,38.09411018451719,0.9819797978567759,0.012142121394696139,0.024528720041862732,0.9882507226851301,1.6029757735663546,2.1697860453132596,0.9574839723858776
38,2025-05-29 01:00:00,2025-07-16 01:10:00,2025-07-16 01:20:00,2025-07-19 01:20:00,6912,432,0.4620302708113852,0.7029742011549813,0.9773492231078549,19.31178289136389,36.63850406246364,0.9851581185064079,0.011601859484907742,0.024264194735700892,0.9893540588310356,1.7724987989122423,2.503611591786851,0.9439481162265229
39,2025-05-29 01:00:00,2025-07-17 01:20:00,2025-07-17 01:30:00,2025-07-20 01:20:00,7056,432,0.41033184326303174,0.6355847102225082,0.9783937189908058,16.350391066237112,28.491784947399747,0.9909411966396833,0.010702384841607751,0.022645452565564144,0.9903497347063056,1.6567387479890814,2.2904523605267983,0.954079137917965
40,2025-05-29 01:00:00,2025-07-18 01:20:00,2025-07-18 01:30:00,2025-07-21 01:20:00,7200,432,0.2544578964805032,0.3670551174428243,0.9905545638250303,12.355779288943031,22.329450842002295,0.9939466311659866,0.010350685793775839,0.018337419504869824,0.993495278965702,1.4437672093734875,2.0651359214879923,0.9604172099770402
41,2025-05-29 01:00:00,2025-07-19 01:20:00,2025-07-19 01:30:00,2025-07-22 01:20:00,7344,432,0.22098180180997834,0.30591460111627516,0.9922248558321444,14.149224241598118,25.67659685205119,0.9914335953833474,0.010540721671486819,0.018756940246989526,0.9929722329937042,1.2071586938353205,1.5718217174334848,0.9766873492604531
42,2025-05-29 01:00:00,2025-07-20 01:20:00,2025-07-20 01:30:00,2025-07-23 01:20:00,7488,432,0.22108680734416458,0.2959431980939107,0.9932114682402783,14.551467548010168,26.50532579484519,0.9916003343863394,0.01019135558599468,0.01822629723294473,0.9938063192243078,1.2634896981193402,1.6505712019454635,0.9742064398869965
43,2025-05-29 01:00:00,2025-07-21 01:20:00,2025-07-21 01:30:00,2025-07-24 01:20:00,7632,432,0.21799398154357405,0.29190483066731027,0.9941351082614782,12.656819681487722,23.012654551151844,0.9937780037115985,0.00966576389372624,0.01690195760441449,0.9948711055418228,1.4905040296110033,1.9402733302920787,0.9585009045693369
44,2025-05-29 01:00:00,2025-07-22 01:20:00,2025-07-22 01:30:00,2025-07-25 01:20:00,7776,432,0.24028117499491902,0.3307544446033907,0.9933165870097692,13.927729857465803,26.427048955968427,0.9916127728154815,0.00958484351316601,0.01740390371141107,0.9945527478236768,1.5293991525653479,2.051633056554577,0.9547828680147717
45,2025-05-29 01:00:00,2025-07-23 01:20:00,2025-07-23 01:30:00,2025-07-26 01:20:00,7920,432,0.3060310734038208,0.42756081507160504,0.9887547233565823,18.484068833713838,34.65061499611958,0.9838198662994544,0.01237682307646559,0.0226423056763845,0.9901753810368005,2.059912104582835,2.596327547588491,0.9139641819694836
46,2025-05-29 01:00:00,2025-07-24 01:20:00,2025-07-24 01:30:00,2025-07-27 01:20:00,8064,432,0.34345950856436264,0.4662160237370857,0.9857795730496254,20.035274381057388,37.2630488949867,0.9798689599860316,0.015067282309622518,0.027623720574525397,0.9844439735520251,1.876225671884498,2.329060658149256,0.9356560452383392
47,2025-05-29 01:00:00,2025-07-25 01:20:00,2025-07-25 01:30:00,2025-07-28 01:20:00,8208,432,0.3254185220131377,0.4407850894233647,0.9876728895314476,15.868755753999725,28.680482081228416,0.9880867934669741,0.016722965798544407,0.029258286669076143,0.9822280551409291,1.906717109336846,2.378014572905602,0.9436578488394195
48,2025-05-29 01:00:00,2025-07-26 01:20:00,2025-07-26 01:30:00,2025-07-29 01:20:00,8352,432,0.30899453050615805,0.4312300090273648,0.9874044172272708,14.552227510865773,26.916493308744904,0.9902418756980776,0.013390177088171605,0.023571301457320875,0.9888673885346493,1.2765022525355545,1.66974059230126,0.978008560820562
49,2025-05-29 01:00:00,2025-07-27 01:20:00,2025-07-27 01:30:00,2025-07-30 01:20:00,8496,432,0.29217328541988596,0.404162382110495,0.9878809091654764,21.31582753331684,42.62652816831517,0.9762449822998971,0.01619268732455923,0.029555230020006866,0.9822804853830838,1.446657195252826,1.852018935394212,0.9746813738350466
50,2025-05-29 01:00:00,2025-07-28 01:20:00,2025-07-28 01:30:00,2025-07-31 01:20:00,8640,432,0.25205860003088615,0.3693190798694794,0.9862505242255215,21.87638777461055,44.01954689391838,0.9757535446524254,0.01480364898855506,0.028431526665941786,0.9842487662239099,1.5130907178305615,1.913478164579358,0.9698030543430151
51,2025-05-29 01:00:00,2025-07-29 01:20:00,2025-07-29 01:30:00,2025-08-01 01:30:00,8784,432,0.244122874274839,0.36281265833740967,0.9847454443858628,25.97359108334671,52.50183935506899,0.9647985837395066,0.016036060989452577,0.0297768405801105,0.981989207552928,1.6904315351940749,2.069076703075791,0.9591464739507726
52,2025-05-29 01:00:00,2025-07-30 01:20:00,2025-07-30 01:30:00,2025-08-02 02:40:00,8928,432,0.22124991154539433,0.32082807621262066,0.9887415771557502,16.487489137405323,32.65701865094246,0.9865236159892922,0.012470444575536936,0.02279609336471464,0.9897253393874533,1.5521025920379543,1.9306941024570967,0.9589584924844381
53,2025-05-29 01:00:00,2025-07-31 01:20:00,2025-07-31 01:30:00,2025-08-03 02:40:00,9072,432,0.22333315421981878,0.31052086790043354,0.9900824014615777,16.038366145921994,31.76315278020873,0.987136696491201,0.011036485303025645,0.01953919175585789,0.9920454339257179,1.2912781555620596,1.6796785204928353,0.9663251915660751
54,2025-05-29 01:00:00,2025-08-01 01:30:00,2025-08-01 01:40:00,2025-08-04 02:40:00,9216,432,0.21526830819909842,0.2925859344040423,0.9922709438903364,15.120030965601499,30.51344903759427,0.988817512972532,0.00988967641605347,0.019639902332503612,0.9925462805785455,1.296887567931081,1.683787571855045,0.9660203966403305
55,2025-05-29 01:00:00,2025-08-02 02:40:00,2025-08-02 02:50:00,2025-08-05 02:40:00,9360,432,0.25274165785720326,0.3363062990333482,0.9907911689645602,12.35348683722804,25.717614448130746,0.9921936552505133,0.009529969718968556,0.019945553826555378,0.9924860105613869,1.3695482964591452,1.776531231480931,0.9602434940273232
56,2025-05-29 01:00:00,2025-08-03 02:40:00,2025-08-03 02:50:00,2025-08-06 02:40:00,9504,432,0.2522369217644194,0.32892405918925416,0.991419129403218,12.792738537579154,26.226504044682766,0.9919194729638949,0.009902178536011389,0.02073678736027029,0.9919424047101358,1.3572084127003354,1.7774089202011174,0.957229803598492
57,2025-05-29 01:00:00,2025-08-04 02:40:00,2025-08-04 02:50:00,2025-08-07 02:40:00,9648,432,0.2085253203493097,0.28092648927464586,0.9937131607149252,11.364364738243092,22.398224580886087,0.9938772498681346,0.00953034692732231,0.018924445960904746,0.9930628618674973,1.3558662782896518,1.764646533011039,0.9553015356067631
58,2025-05-29 01:00:00,2025-08-05 02:40:00,2025-08-05 02:50:00,2025-08-08 02:40:00,9792,432,0.18733361788025416,0.2526568849120824,0.9946729993865578,12.067691256327267,24.824137170526782,0.9925861806254572,0.009629219999641914,0.01874141721566643,0.9931347426570548,1.273838695098453,1.6174943116803346,0.9691754452717416
59,2025-05-29 01:00:00,2025-08-06 02:40:00,2025-08-06 02:50:00,2025-08-09 02:40:00,9936,432,0.18566987776265428,0.24993871629185707,0.9944585226233965,15.963060201780241,33.09899393219038,0.9855012135737008,0.01144832099736833,0.024741059744339718,0.9878683131759586,1.3040659930259735,1.6219435108137032,0.9728289540465898
60,2025-05-29 01:00:00,2025-08-07 02:40:00,2025-08-07 02:50:00,2025-08-10 02:40:00,10080,432,0.26048611876640076,0.3898020926111063,0.9857209901241153,20.080029657414258,38.64031254396323,0.9769389839767713,0.01417901473613716,0.02929953775350248,0.9803849828293725,1.3226041645027837,1.6550183904630296,0.9728400301246268
61,2025-05-29 01:00:00,2025-08-08 02:40:00,2025-08-08 02:50:00,2025-08-11 02:40:00,10224,432,0.38943460429799664,0.6001449800166326,0.967080657282555,24.36725338988427,47.62372084592981,0.9614180917769567,0.01983889395136003,0.040021066643570136,0.9591742241089486,2.998027320094994,5.626571161110146,0.7926537557604221
62,2025-05-29 01:00:00,2025-08-09 02:40:00,2025-08-09 02:50:00,2025-08-12 02:40:00,10368,432,0.5724734930075365,0.8686980842191111,0.9383747111044393,24.51878068906136,47.631331910356806,0.9620344081371491,0.022733545699020793,0.04306655680489078,0.9489117810812918,4.0742081371711265,7.039354915679767,0.740475492959783
63,2025-05-29 01:00:00,2025-08-10 02:40:00,2025-08-10 02:50:00,2025-08-13 02:40:00,10512,432,0.6460291498915335,0.9071701538373608,0.9383995513128454,32.965294225440395,62.03288462572735,0.9369247141686827,0.026619424763819424,0.051153957472493634,0.9310338041178899,4.584124469981451,7.1834236269648395,0.7435793698721327
64,2025-05-29 01:00:00,2025-08-11 02:40:00,2025-08-11 02:50:00,2025-08-14 02:40:00,10656,432,0.5812052603127582,0.7866331433483229,0.9534999017662182,33.887576074925455,61.507661841367295,0.9364686585926377,0.02713666455841793,0.05053027932698123,0.9349557484259312,7.072174590849995,8.48631046262546,0.5829963246576689
65,2025-05-29 01:00:00,2025-08-12 02:40:00,2025-08-12 02:50:00,2025-08-15 02:40:00,10800,432,0.5860682647287813,0.796751369008985,0.9598933620442023,32.49146830182649,61.103162726095604,0.940075149911577,0.025719975798161807,0.04847211677605739,0.9443343788291891,6.530481594494235,8.819395390816684,0.4811765308989201
66,2025-05-29 01:00:00,2025-08-13 02:40:00,2025-08-13 02:50:00,2025-08-16 02:40:00,10944,432,0.6922701429865451,1.0204834036766957,0.9454480006979653,31.08304120250932,55.838915721669785,0.9576385761777578,0.0235929943591704,0.04202468507463842,0.9625686390864374,3.8978455286109894,5.158507260543291,0.8699928198554154
67,2025-05-29 01:00:00,2025-08-14 02:40:00,2025-08-14 02:50:00,2025-08-17 02:40:00,11088,432,0.7058347010831687,1.0276601217248675,0.9444771086609812,30.276774982674826,57.34670827765671,0.959592436759874,0.024401419965284474,0.045030068782477846,0.9602130901925643,3.4569891285054655,4.5420918193021205,0.8847541071629316
68,2025-05-29 01:00:00,2025-08-15 02:40:00,2025-08-15 02:50:00,2025-08-18 02:40:00,11232,432,0.7787008614740553,1.0530515505535143,0.9269732736425337,30.024725731359307,56.3430583514634,0.963085997335205,0.023760327397061003,0.0448680214234431,0.9617963484413491,3.7754932528660414,4.5919632438211435,0.8515154586019732
69,2025-05-29 01:00:00,2025-08-16 02:40:00,2025-08-16 02:50:00,2025-08-19 02:40:00,11376,432,0.9788639203206971,1.296251586530921,0.854016404315518,30.335474378166584,60.308308170722206,0.9577664569993418,0.023924321016799695,0.04769779946699082,0.9573254930453847,4.114350283298936,5.081680275602234,0.7540848222516139
70,2025-05-29 01:00:00,2025-08-17 02:40:00,2025-08-17 02:50:00,2025-08-20 02:40:00,11520,432,0.557086449964191,0.7317765986075325,0.9571527968147835,27.689061255171243,57.2335266553709,0.9616484402483656,0.02316951471297776,0.046303300696205196,0.9592896357221752,3.3531417504258267,4.357974305799711,0.8396679121693912
71,2025-05-29 01:00:00,2025-08-18 02:40:00,2025-08-18 02:50:00,2025-08-21 02:40:00,11664,432,0.5473076376727747,0.6746470721204614,0.9694627269102242,24.016870491717707,47.997160743787994,0.9728224921662899,0.020918815268788273,0.04220919828103032,0.9661717106971995,3.9485865085773915,4.776737534102673,0.7969883318216606
72,2025-05-29 01:00:00,2025-08-19 02:40:00,2025-08-19 02:50:00,2025-08-22 02:40:00,11808,432,0.36644147727725557,0.4794461619885175,0.9852647582932617,26.90782564395568,62.81483267366949,0.9512174881975325,0.023372977094511256,0.05448919438704746,0.9412771581588832,2.2750198480351864,2.808797913282347,0.9353650254302273
73,2025-05-29 01:00:00,2025-08-20 02:40:00,2025-08-20 02:50:00,2025-08-23 02:40:00,11952,432,0.3752356396795608,0.49028874766715164,0.9838669427432066,30.935531688321547,67.9397402320265,0.9404572521840661,0.02553572224505912,0.057819604054718886,0.9311495434265691,2.3508011269171414,2.905165681423668,0.9349072778853074
74,2025-05-29 01:00:00,2025-08-21 02:40:00,2025-08-21 02:50:00,2025-08-24 02:40:00,12096,432,0.3592817244467949,0.46490320899231663,0.9851867581812559,31.49955221715675,69.22829660417605,0.9365277922073352,0.025570382738810144,0.056727522061847946,0.9340921971964746,2.8690517515447973,3.572455679805736,0.8954464706549318
75,2025-05-29 01:00:00,2025-08-22 02:40:00,2025-08-22 02:50:00,2025-08-25 02:40:00,12240,432,0.3512491100223844,0.44832437835430805,0.985993828947505,21.969387645525163,44.766196304608926,0.9734653469363508,0.017458233750043597,0.03682448088773632,0.9729849072516963,2.9201358823131565,3.6771819859233306,0.8649388911146466
76,2025-05-29 01:00:00,2025-08-23 02:40:00,2025-08-23 02:50:00,2025-08-26 02:40:00,12384,432,0.37545825083108264,0.4623847045020643,0.9840791922461882,22.01345741194885,45.18759246245888,0.9727931669515368,0.016369432330444703,0.03415696521085968,0.9771393543227589,3.5378568662031196,4.416041765652464,0.7503287030510388
77,2025-05-29 01:00:00,2025-08-24 02:40:00,2025-08-24 02:50:00,2025-08-27 02:40:00,12528,432,0.42143199878341414,0.579341780307291,0.9686691995731156,26.50174829346986,54.39530727880365,0.9591673359315603,0.01944797846983159,0.04001682020148817,0.9669774803239317,3.038721921264949,4.102160420717517,0.7905703723395313
78,2025-05-29 01:00:00,2025-08-25 02:40:00,2025-08-25 02:50:00,2025-08-28 12:00:00,12672,432,0.5249639753768214,0.7892210243490058,0.9320159990987515,37.951722977986265,75.92810611188314,0.9005609212594636,0.030706964615818896,0.06408610397693369,0.894015058882483,3.861468926108109,5.0407311319071155,0.6102837774981804
79,2025-05-29 01:00:00,2025-08-26 02:40:00,2025-08-26 02:50:00,2025-08-29 12:00:00,12816,432,0.618590270210001,0.8948232058563914,0.9261624045817376,43.790239408038595,87.1976763615206,0.866933489626597,0.03908826432969715,0.07874233747574762,0.8388176269004355,3.566018593668688,4.637591114183697,0.6342214840808329
80,2025-05-29 01:00:00,2025-08-27 02:40:00,2025-08-27 02:50:00,2025-08-30 12:00:00,12960,432,0.5295790371249486,0.7039011242468856,0.9662821284117745,40.87306622536341,85.51141635904033,0.8768491679699587,0.03501539863167157,0.07122390181084792,0.8745831815716985,3.92376105824006,4.778598132688987,0.631934828042338
81,2025-05-29 01:00:00,2025-08-28 12:00:00,2025-08-28 12:10:00,2025-08-31 12:00:00,13104,432,0.46669980490342006,0.5964960747686515,0.980639670613426,22.378938153119744,42.16391479129809,0.9755282551477301,0.018636940819679034,0.0343020047335048,0.9757199501417931,3.5815104322399405,4.538110741686396,0.7367136733596877
82,2025-05-29 01:00:00,2025-08-29 12:00:00,2025-08-29 12:10:00,2025-09-01 12:00:00,13248,432,0.4811103543099059,0.6045256322042116,0.980424402327103,18.297024389652425,37.12720769934428,0.9811560644669117,0.01447423140963692,0.027874801461342132,0.9833942509032705,4.911083482637667,6.206124639726748,0.6052089985546973
