t0,ph_abs_error,ec_abs_error,ph_signed_error,ec_signed_error
2025-08-06 10:00:00,0.6598896993747001,0.7759810511880971,-0.6598896993747001,-0.7759810511880971
2025-08-06 16:30:00,0.13442926406926325,0.5376307369033742,0.13442926406926325,-0.5376307369033742
2025-08-07 10:00:00,0.3291747306397319,0.2745241957784281,0.3291747306397319,0.2745241957784281
2025-08-07 13:00:00,0.6592647191234686,0.13870778318546506,0.6592647191234686,0.13870778318546506
2025-08-10 08:20:00,0.6934196533559014,1.5659249211451236,-0.6934196533559014,-1.5659249211451236
2025-08-10 15:20:00,0.6369463245550735,0.546065479200561,0.6369463245550735,0.546065479200561
2025-08-11 08:10:00,0.29238662934287873,1.9882127480619054,-0.29238662934287873,1.9882127480619054
2025-08-12 08:30:00,0.7169910305435305,0.09876346217349408,0.7169910305435305,-0.09876346217349408
2025-08-13 11:20:00,0.5148781752044247,0.32210243994299326,-0.5148781752044247,0.32210243994299326
2025-08-14 12:30:00,0.19727480940356124,0.2516977502315143,-0.19727480940356124,-0.2516977502315143
2025-08-14 16:20:00,0.9060315102490097,0.5778415840140023,0.9060315102490097,0.5778415840140023
2025-08-17 08:10:00,1.751524015752766,0.8939304617077366,-1.751524015752766,-0.8939304617077366
2025-08-17 12:40:00,0.15842081834832022,0.33895056738103113,0.15842081834832022,-0.33895056738103113
2025-08-18 08:30:00,1.2049385775335777,0.27069775406954255,-1.2049385775335777,-0.27069775406954255
2025-08-18 14:40:00,1.03541985944611,0.16794044964004295,-1.03541985944611,0.16794044964004295
2025-08-19 12:30:00,0.4081104347041844,0.7629114087511693,0.4081104347041844,0.7629114087511693
2025-08-19 17:30:00,0.44232490366115407,0.35456073835608837,-0.44232490366115407,0.35456073835608837
2025-08-20 12:00:00,0.8737963487438503,0.408056435780793,0.8737963487438503,0.408056435780793
2025-08-20 12:20:00,0.028621817580569697,0.2179620201354202,-0.028621817580569697,0.2179620201354202
2025-08-21 13:00:00,0.9191136856661855,0.1152243523349783,0.9191136856661855,-0.1152243523349783
2025-08-21 15:00:00,1.1466704473304477,0.5220896053991644,-1.1466704473304477,0.5220896053991644
2025-08-25 09:00:00,0.7991325928238417,0.49322718042437724,-0.7991325928238417,0.49322718042437724
2025-08-25 16:00:00,2.2910750753413245,0.12998507434240356,2.2910750753413245,-0.12998507434240356
2025-08-26 12:00:00,0.5174957284382282,0.08264816056356367,0.5174957284382282,0.08264816056356367
2025-08-26 16:30:00,0.1552561054223549,0.04253112647363838,-0.1552561054223549,0.04253112647363838
2025-08-27 11:40:00,0.9204447982572983,0.18258639088978496,-0.9204447982572983,0.18258639088978496
2025-08-27 14:10:00,0.6014210432622926,0.22494348994931535,0.6014210432622926,-0.22494348994931535
2025-08-28 13:30:00,2.2071894072131553,0.311784401964399,-2.2071894072131553,0.311784401964399
2025-08-28 15:00:00,1.4539404383116867,0.12085735106924358,1.4539404383116867,-0.12085735106924358
2025-08-31 08:20:00,1.7146529700854725,0.20861082944809153,-1.7146529700854725,0.20861082944809153
2025-08-31 12:30:00,0.37423763315388214,0.17148533665204072,-0.37423763315388214,-0.17148533665204072
2025-09-01 08:30:00,0.2042085748973257,0.13589134678659115,-0.2042085748973257,0.13589134678659115
2025-09-01 12:30:00,1.4511886064398585,0.09755271017532655,1.4511886064398585,0.09755271017532655
2025-09-02 08:30:00,1.6899562812650295,0.18087351540645252,-1.6899562812650295,0.18087351540645252
2025-09-02 15:00:00,0.2437012662337672,0.07304980683995987,0.2437012662337672,-0.07304980683995987
2025-09-03 09:00:00,0.8358596717171736,0.21714807346471715,-0.8358596717171736,0.21714807346471715
2025-09-03 15:20:00,0.47720159451659505,0.08067166514343038,0.47720159451659505,-0.08067166514343038
2025-09-07 08:50:00,0.581589759037259,0.3641485543937177,-0.581589759037259,0.3641485543937177
2025-09-07 15:30:00,0.1641094325581829,0.23803351311344123,-0.1641094325581829,-0.23803351311344123
2025-09-08 09:30:00,0.45939126544751474,0.22690274835692073,-0.45939126544751474,0.22690274835692073
2025-09-08 13:50:00,0.5866780830280813,0.17034828900714363,0.5866780830280813,-0.17034828900714363
2025-09-09 08:30:00,0.7385556878306865,0.04538675408991799,-0.7385556878306865,0.04538675408991799
2025-09-09 14:10:00,0.33151509768009824,0.06451672574739453,-0.33151509768009824,-0.06451672574739453
2025-09-09 15:40:00,0.04342407842157847,0.16780183560870968,-0.04342407842157847,0.16780183560870968
2025-09-09 18:40:00,0.18097736541236653,0.14384124158017061,0.18097736541236653,-0.14384124158017061
2025-09-10 07:50:00,0.3087130778018281,0.04561516958253703,-0.3087130778018281,0.04561516958253703
2025-09-10 11:30:00,0.006435379990380241,0.0598616613751094,-0.006435379990380241,0.0598616613751094
2025-09-10 13:50:00,0.37224055014430135,0.004212671254525124,-0.37224055014430135,0.004212671254525124
2025-09-10 15:50:00,0.8448603475228493,0.03517664521888014,0.8448603475228493,-0.03517664521888014
2025-09-11 07:50:00,0.13392131937506946,0.09442041963500539,-0.13392131937506946,0.09442041963500539
2025-09-11 11:20:00,0.5782432623857616,0.12495588346574052,0.5782432623857616,-0.12495588346574052
2025-09-11 13:30:00,0.6791269897232404,0.016867417678080532,-0.6791269897232404,-0.016867417678080532
2025-09-11 14:10:00,0.5154291961279469,0.025132649508085192,-0.5154291961279469,0.025132649508085192
2025-09-11 17:20:00,0.02483155520405589,0.024482231697616097,0.02483155520405589,-0.024482231697616097
2025-09-11 18:10:00,0.5317526631239131,0.1798990344000444,-0.5317526631239131,0.1798990344000444
