run,train_start,train_end,test_start,test_end,train_rows,test_rows,mae_internal_air_temp_c,rmse_internal_air_temp_c,r2_internal_air_temp_c,mae_internal_radiation,rmse_internal_radiation,r2_internal_radiation,mae_ET0,rmse_ET0,r2_ET0
88,2025-05-29 01:30:00,2025-09-04 12:30:00,2025-09-04 12:40:00,2025-09-05 12:30:00,14112,144,0.5983205629358339,0.6937821369009182,0.9738441354011843,15.687617507785262,36.80441564656521,0.9786662135564944,0.012936257291365832,0.027219381001351517,0.9817514147835813
89,2025-05-29 01:30:00,2025-09-05 12:30:00,2025-09-05 12:40:00,2025-09-06 12:30:00,14256,144,0.34483697431956056,0.4752182540959661,0.9859203959311228,22.205298000306747,50.14518335981517,0.96097885901986,0.018109617369081003,0.039210739819879915,0.96319575987282
90,2025-05-29 01:30:00,2025-09-06 12:30:00,2025-09-06 12:40:00,2025-09-07 12:30:00,14400,144,0.41583270614597223,0.589815390225993,0.9699934583835598,25.680189912106428,58.61291712817636,0.9452290499491942,0.021496466671847594,0.047479965033309285,0.9421921206594621
91,2025-05-29 01:30:00,2025-09-07 12:30:00,2025-09-07 12:40:00,2025-09-08 12:30:00,14544,144,0.5375591267452227,0.6741723226065053,0.9595254401092901,24.885726370978745,51.62534262697833,0.9539923225408629,0.02329464950227596,0.04392862316486503,0.9440380210375717
92,2025-05-29 01:30:00,2025-09-08 12:30:00,2025-09-08 12:40:00,2025-09-09 12:30:00,14688,144,0.6362822378449353,0.7801628426832968,0.9540086419428718,21.239007385295963,38.11845032037027,0.9755387646772736,0.023370467264201618,0.035158735639382765,0.9653832308688646
93,2025-05-29 01:30:00,2025-09-09 12:30:00,2025-09-09 12:40:00,2025-09-10 12:30:00,14832,144,0.5055612236647259,0.6367428600163938,0.9718832433675055,21.420399872950846,42.52602349248547,0.9666531197999654,0.016292520030425806,0.0323553458622083,0.9678703851198711
94,2025-05-29 01:30:00,2025-09-10 12:30:00,2025-09-10 12:40:00,2025-09-11 23:30:00,14976,144,0.7052838297275472,0.8168155227221569,0.9382211480349892,22.61667866450933,49.9166273601961,0.9658026521268007,0.016952382631513083,0.03519985396517309,0.9718121658272474
95,2025-05-29 01:30:00,2025-09-11 23:30:00,2025-09-11 23:40:00,2025-09-12 23:30:00,15120,144,1.0661026102571252,1.3795808246636807,0.9179686699495234,18.878798001210843,37.050579376694216,0.9754795334614774,0.015675973479962392,0.028402491710337208,0.9763952695705381
96,2025-05-29 01:30:00,2025-09-12 23:30:00,2025-09-12 23:40:00,2025-09-13 23:30:00,15264,144,0.852485433647986,1.1907918899503709,0.9352773358750184,22.35785876378368,49.165622332202084,0.955901249674002,0.018158125186572893,0.03742483993819266,0.9591675425226186
97,2025-05-29 01:30:00,2025-09-13 23:30:00,2025-09-13 23:40:00,2025-09-14 23:30:00,15408,144,0.6373890073399139,0.75057412277835,0.974893082335119,21.762871255429516,45.39867736992963,0.9594761295680259,0.0159886664408859,0.03474616530867337,0.9624759417010464
98,2025-05-29 01:30:00,2025-09-14 23:30:00,2025-09-14 23:40:00,2025-09-15 23:30:00,15552,144,0.7126016738105787,1.0382565477324515,0.9202820643805564,22.186534543943196,42.035211252599986,0.96297087401172,0.020646259944205648,0.033604886696597905,0.9620266282125466
99,2025-05-29 01:30:00,2025-09-15 23:30:00,2025-09-15 23:40:00,2025-09-16 23:30:00,15696,144,1.0560765768596392,1.328112999824031,0.8407920034252755,36.394885619502276,77.4476725184532,0.8344302713095577,0.027513774452215603,0.056920829910715696,0.8535913732485874
100,2025-05-29 01:30:00,2025-09-16 23:30:00,2025-09-16 23:40:00,2025-09-17 23:30:00,15840,144,0.9385781904497799,1.1384995930249584,0.9113940454067833,45.031823864865245,61.720109762661025,0.9054008706118417,0.030020686529886573,0.0465351576924588,0.9127709413293444
101,2025-05-29 01:30:00,2025-09-17 23:30:00,2025-09-17 23:40:00,2025-09-19 02:40:00,15984,144,0.7769101326333273,0.8896377359727655,0.9551608290621509,23.870920845153886,52.03303340082508,0.9333230752899978,0.018531689037851445,0.041519507439296464,0.9366963432349941
102,2025-05-29 01:30:00,2025-09-19 02:40:00,2025-09-19 02:50:00,2025-09-20 02:40:00,16128,144,0.5561367733718606,0.7474534624906831,0.9581459372855776,25.497132860798185,50.24177714974047,0.9336011080982707,0.017924575382315035,0.035781152219305716,0.9469824703393223
103,2025-05-29 01:30:00,2025-09-20 02:40:00,2025-09-20 02:50:00,2025-09-21 02:40:00,16272,144,0.4579095489956365,0.603008509430523,0.9737721481516992,20.663592661433636,39.06614105949535,0.9566164547414819,0.01727976250954703,0.030878615701732774,0.9555131035524868
